Tweets,Username,Created_at,User location,Coordinates
"RT @Dooppy: Ew, why would you carpet your bathroom? Think of all the bacteria, smells and crap that must lurk in the fibers 🤢
#awful #badde…",martyseehusen1,11/27/2019 21:20,,-
RT @garba6ee: This is the new clan? @XTracTNation #awful #terrible #stayinpubs #washyourface #crossbarwarriors https://t.co/TBr1bGkp79,horifics,11/27/2019 20:58,Black Ops 4,-
RT @garba6ee: This is the new clan? @XTracTNation #awful #terrible #stayinpubs #washyourface #crossbarwarriors https://t.co/TBr1bGkp79,vTrado,11/27/2019 20:54,vibing ,-
RT @garba6ee: This is the new clan? @XTracTNation #awful #terrible #stayinpubs #washyourface #crossbarwarriors https://t.co/TBr1bGkp79,ChloroYT,11/27/2019 20:47,"California, USA",-
WORK SOUNDIN #AWFUL RN NIGGA,WavySlim,11/27/2019 20:40,INNA HOUSE ❄️,-
RT @garba6ee: This is the new clan? @XTracTNation #awful #terrible #stayinpubs #washyourface #crossbarwarriors https://t.co/TBr1bGkp79,Subweys,11/27/2019 20:34,The Dreaming City,-
@_singsun Yes see @wynnbp photos #awful,Rowingfamily1,11/27/2019 19:41,"On The River, Lake Or Sea ",-
"""Dater's Handbook"" with MM is playing right now on V (CFJP). I watched 10 min and then changed the channel. #awful",RoyaleVision,11/27/2019 18:43,,-
"@curryspcworld still on the phone to Currys... Genuinely basic question, I may as well have called the local butche… https://t.co/C1hpTdOAa6",garyceuph,11/27/2019 17:25,Manchester,-
"Hey kids you too can be a ""JOURNALIST"" using the term very loosely
 
Just grab a keyboard like this writer and jot… https://t.co/r3D2PVSjnw",pinstripefan1,11/27/2019 17:08,"Maywood, NJ",-
"@easyJet @AirportSchiphol quite easily the worst customer service ive seen in a while. A policy is a policy, but po… https://t.co/goFMNbJLGd",clarkejimbo,11/27/2019 16:41,"London, England",-
RT @itsnadiadawn: @Aeroplan Def the worst mile service ever. Trying to get a hold of them is like trying to get a hold of the president - A…,redasil2,11/27/2019 16:16,,-
RT @itsnadiadawn: @Aeroplan Def the worst mile service ever. Trying to get a hold of them is like trying to get a hold of the president - A…,Redasil1,11/27/2019 16:16,,-
@ryhicks23 Did you think of Fraudua part all by yourself? #awful,aboyd1888,11/27/2019 16:14,,-
"Ew, why would you carpet your bathroom? Think of all the bacteria, smells and crap that must lurk in the fibers 🤢… https://t.co/osZUlMWyhA",Dooppy,11/27/2019 15:43,"Halifax, Nova Scotia",-
@OfficialPLT 3rd tweet/4th correspondence STILL no reply/help! My daughter doesn't have any surprises for Xmas due… https://t.co/sDM2FjRMwb,firstinitialsea,11/27/2019 15:33,United Kingdom,-
@HeatherLee1023 Donor Cycle. #awful,MickD_wis,11/27/2019 14:54,,-
No one should be eating romaine lettuce anyway.  #awful #Ecoli #romaine #spinachisthewaytogo #kit,Broadback99,11/27/2019 14:08,St. Louis.,-
When ASOS don’t trust you and believe that only half my delivery arrived (which was faulty) and are now refusing to… https://t.co/xzV6z6FYy7,learichardsxx,11/27/2019 13:18,United Kingdom,-
Definitely! The press will find a anything. ESP when in a #tvsoap #awful https://t.co/ts8GEuJNOt,enzosquillinojr,11/27/2019 8:55,"London, England","[[[-0.510364798739281, 51.2867019756122], [0.334043461659515, 51.2867019756122], [0.334043461659515, 51.6918240878432], [-0.510364798739281, 51.6918240878432]]]"
This is the new clan? @XTracTNation #awful #terrible #stayinpubs #washyourface #crossbarwarriors https://t.co/TBr1bGkp79,garba6ee,11/27/2019 4:39,,-
"It's awful to see how the Fortnite community terrorizes their content creators with so much toxicity.

#Fortnite… https://t.co/OTkgDfwSvo",OG_Byronc3,11/27/2019 4:33,"Wellsville, NY",-
@StewartTVNews @Stu_Mundel @EvelynTaft @CBSLAsuzie @JeffVaughn @ComstockNEWS @CBSLA Just heard Stu reporting over t… https://t.co/E8sf5n6h0o,ma527681,11/27/2019 4:07,"Anaheim, CA",-
@whyubeingnosy @briebriejoy @thehill There is really no middle class any more.  It’s been sucked dry for the last 4… https://t.co/rLtywzD9Ni,wyndovelh,11/27/2019 2:19,"California, USA",-
RT @YapTrapMike: The Lord of the Rings movies all suck donkey balls. #Awful https://t.co/bDcH16VqIL,RightisRight18,11/27/2019 2:02,USA!,-
The Lord of the Rings movies all suck donkey balls. #Awful https://t.co/bDcH16VqIL,YapTrapMike,11/27/2019 1:43,,-
Lip sync #awful @gwenstefani #TheVoice,upshegoes1,11/27/2019 1:22,"Sleepy Hollow, NY",-
@ConnectWise Has to be the worst company I have ever worked with in my life. The absolute worst customer service ev… https://t.co/JB3HWOEEHI,GaddisScott,11/26/2019 22:55,"Phoenix, Arizona",-
@SunderlandAFC Sack him and bring super Kev home before it’s to late #awful,11owensy,11/26/2019 22:40,,-
@TPExpressTrains the new trains may look nice but what is the point if they don’t run or nothing works!  No heating… https://t.co/DOAsdEfXX9,dicon121081,11/26/2019 22:34,,-
How is this funny? Found on Facebook and people said they were crying laughing..... #humor #cringe #awful https://t.co/JN94s48CGf,KnowWhatIHate4,11/26/2019 22:34,,-
@jwyattsports @Titans @Colts I’ll go ahead and say what everyone else is thinking. Please stop using the word “brit… https://t.co/rIEpOK52dG,kindofabigdylan,11/26/2019 22:19,"Brentwood, TN",-
"RT @faced_mc: @AaronBastani #Spin spin spin spin, everybody's got to spin! Hi de hi ho de ho! Then you do it with a spin!

@jeremycorbyn wa…",mikechamberlain,11/26/2019 22:06,"London, England",-
RT @itsnadiadawn: @Aeroplan Def the worst mile service ever. Trying to get a hold of them is like trying to get a hold of the president - A…,jd4649777,11/26/2019 21:37,,-
RT @itsnadiadawn: @Aeroplan Def the worst mile service ever. Trying to get a hold of them is like trying to get a hold of the president - A…,Break_Ken,11/26/2019 21:37,,-
That massive club Sunderland doing well again I see 😂🤦🏻‍♂️ #awful,JudgeDaz,11/26/2019 21:32,"Coventry, UK",-
"@AaronBastani #Spin spin spin spin, everybody's got to spin! Hi de hi ho de ho! Then you do it with a spin!… https://t.co/0pRgObDQF5",faced_mc,11/26/2019 21:26,Narnia,-
September time The Warrington Hotel bedrooms #awful but so far not a bad word re @TheHeroofMaida rooms or apartment… https://t.co/nnGTFLlTEW,MaidaValeNews,11/26/2019 20:49,MaidaVale West London W9 & W2,-
Why is there a delay on sky coverage? Pity there isnt a 45 min delay!! #awful #nothingupfront #cantdefend #dcfcfans,robbradley01,11/26/2019 20:35,Staffordshire,-
"RT @Blue_Bajan: ‘Who kicked it in and errr scored and errr.....’ ⚽️

I would never have guessed! 😂 #Awful @SkySportsNews #Huddersfield #Swa…",boomstick913,11/26/2019 20:33,"Weston, England",-
"@finebaum I’d rather destroy 5,678 brain cells by huffing spray paint while getting sodomized by a damn donkey than… https://t.co/ECZGZ2yYXZ",LarryInMissouri,11/26/2019 20:21,United States,"[[[-90.377357, 38.562368], [-90.326039, 38.562368], [-90.326039, 38.610641], [-90.377357, 38.610641]]]"
"‘Who kicked it in and errr scored and errr.....’ ⚽️

I would never have guessed! 😂 #Awful @SkySportsNews… https://t.co/AIGdrHaw2s",Blue_Bajan,11/26/2019 20:09,Gloucestershire,-
@afneil this was a terrible interview tonight andrew you didnt let @jeremycorbyn  answer A THING! Your interviews a… https://t.co/URptl71D3w,SeritaBlake7,11/26/2019 19:51,Nottingham born and bred,-
A plane full of people trying to get from Norfolk to EWR will miss connections and holiday plans because @united ha… https://t.co/NOveX57Uvn,vabeach10s,11/26/2019 19:25,"Virginia Beach, VA",-
@JonnyAnstead No community feel there then! #Awful,oohshiiiny,11/26/2019 18:56,Newcastle Upon Tyne,-
@Mailchimp your reset password automated email sends blank reset emails. you’ve locked us out of our own database a… https://t.co/i8QIFkAOAL,saintfnbr,11/26/2019 18:51,,-
frickety frick havin a horrible day☹️ #awful,impalavaka,11/26/2019 18:46,Paris,-
@SportsBreakfast @TheOnlyGSK Roque Mesa @swansea... watch him play and you’ll feel better about your own ability. #awful #poor,liam_holly,11/26/2019 18:44,"Chorley, England",-
@geniebouchard #absolutely Have you ever made the mistake thinking they are chocolate chip and then realizing........raisins!!!! #awful,JBDouble07,11/26/2019 18:39,"Waterloo, Ontario",-
Never buying anything from @Macys again! I have had the worst experience with a couch I ordered on August 18th and… https://t.co/JUXHTYmq5u,Micheleposs10,11/26/2019 17:33,,-
When travelling in #Italy make sure you dont get #Ripped off by @FreeNow_IT drivers. #Service from @FreeNow_IT is… https://t.co/AYNC15bGWj,QuentinKoorts,11/26/2019 16:16,London,-
@CNBC It does taste #awful,EdFana,11/26/2019 16:07,,-
"Poor Rhodes!! 😢💙 #awful Storm strikes Rhodes: Floods, power outages, one woman dead (videos) https://t.co/M5qEkI6FDY",KellyCh5,11/26/2019 15:54,"Oban, Scotland",-
@WooSox Twitter should have a dislike button...  #awful,BarryThunberg,11/26/2019 13:55,"Auburn, MA",-
@Hermesparcels driver won’t deliver to me? Used another address and he delivered but faked the signature? What a great company.#awful,fibrotony,11/26/2019 11:01,milton keynes,-
#CaitlynJenner not getting a care package or letter from any member of her family has to be the most upsetting thin… https://t.co/K8x2JIQNkS,louisehope05,11/26/2019 10:03,"Dumfries, Scotland",-
"My surgery is no longer as complicated as sending a chandrayaan2 to Moon.
But the road to recovery is too tough for… https://t.co/slyF85m2Ov",Fantastic8six,11/26/2019 9:31,Darkness,-
@AirFranceUK Takes two to tango @airfrance @AirFranceUK I’ve been waiting for you to return my calls for the last w… https://t.co/pCYxUszHmN,Leech143,11/26/2019 8:20,,-
It can’t be just me and @s_welborn86 that thinks this is horrendous!? Fuck I hope this doesn’t catch on. #awful… https://t.co/tYqCzYkcqP,PJ82PJ,11/26/2019 7:51,"York, England","[[[-2.56475248726412, 53.3015341502953], [0.149787002205902, 53.3015341502953], [0.149787002205902, 54.5621550270294], [-2.56475248726412, 54.5621550270294]]]"
"RT @loljessicacarr: @hmusa Your employees at 1472 Broadway New York, NY refused to let me use the rest room at 11:40PM even though I can sh…",ShieldVoC,11/26/2019 5:38,"Stockholm, Sweden",-
"Bill is drunk, getting dementia, or high on LSD. #Awful https://t.co/zcgD0JixcS",nateduffin,11/26/2019 5:15,AZ,-
"@hmusa Your employees at 1472 Broadway New York, NY refused to let me use the rest room at 11:40PM even though I ca… https://t.co/Ckkm0I7J3k",loljessicacarr,11/26/2019 4:51,"New York, NY",-
Jared Goff got 110M guaranteed to put this product on the field.  It’s incredible #MNF #awful,amenddd,11/26/2019 3:44,,-
@utahjazz better pray @MCONLEY10 isn’t this bad all year... #awful  #UTAvsMIL,DJJasonLee,11/26/2019 3:14,"Las Vegas, NV",-
@DancingABC #awful... I’m done with this show... talent doesn’t win in the end👎🏻,Kindred3,11/26/2019 3:10,"Orange Park, FL",-
I truly take for granted the awesomeness of #Louisville being in the western most part of the Eastern Time Zone bec… https://t.co/ol3Y4SYoot,drobryan68,11/25/2019 23:14,38.2532°N - 85.7394°W,"[[[-87.124381, 41.568289], [-87.008687, 41.568289], [-87.008687, 41.640063], [-87.124381, 41.640063]]]"
@steven5nyk steven #AWFUL,janispaits,11/25/2019 22:48,"Guernsey, United Kingdom",-
"572 pages of meandering plot line with sadistic characters, disturbing events, unlikeable characters, and loads of… https://t.co/2N8Kym7iQi",QueenHasVoted,11/25/2019 22:39,United States,-
@NUFC this is once again #pathetic #useless #awful get yourselves together or it’s another scrap. Complete and utter SHIT,wilsoa10,11/25/2019 21:44,Lutterworth,-
Joelinton added to the wank Brazilian who's grazed the premier league.Fred lad you have a challenger to your crown #awful,dani57,11/25/2019 21:36,,-
@MsiDouglas Don’t disagree mark but our defence being really exposed when no centre halves being able to pass a bal… https://t.co/aroBvjrhvl,undercovermag,11/25/2019 21:24,,-
@Debenhams @jlandpartners @WallisFashion why do you continue to use @Hermesparcels - they are so unreliable - my pa… https://t.co/B2g0HtFcA8,jen_mil,11/25/2019 21:12,"Lanark, Scotland",-
#SurvivorSeries Was absolutely terrible. Major-league baseball wouldn’t give AAA the opportunity it outside and the… https://t.co/a87yyPkm61,AdamWirth79,11/25/2019 20:59,"Ames, IA",-
@finebaum I’d rather sit here at my kitchen table and chop my fingers off one by one while drinking strychnine stra… https://t.co/vojFLO6rEs,LarryInMissouri,11/25/2019 20:19,United States,"[[[-90.377357, 38.562368], [-90.326039, 38.562368], [-90.326039, 38.610641], [-90.377357, 38.610641]]]"
"😢 #sad #MemeMonday 😢

@packers were all-around #terrible against the @49ers , losing 37-8 on @SNFonNBC . #defense w… https://t.co/KdTidODFPZ",CheezyPodcast,11/25/2019 19:35,,-
@NatalieEgenolf Have a face for radio.... like you. #Awful,BackDoorBobby,11/25/2019 18:47,"Halfway House, PA",-
@knaggsy097 Only Phil Jones could do something like that #awful,conorfarrell25,11/25/2019 18:32,"Dublin City, Ireland",-
"@ATT  your customer service is #awful
For a communications company you suck at communicating with each other!",theGABEit,11/25/2019 17:55,"Kerrville, TX",-
Hi @Wenzelsthebaker what is it with your shops and selling items without proper labelling on the package?! My wife… https://t.co/oOyo6KFU1g,MarufChoudhury1,11/25/2019 16:44,London/Bucks,-
@jlandpartners over an hour on hold to your customer services so far and not spoken to anyone ... what happened to… https://t.co/IcQXtazwid,ExStevie,11/25/2019 16:32,"Theydon Bois, UK",-
"Left MONTROSE @0830 today going to Birmingham, not even at Leeds!!!! #awful https://t.co/zeogcR798J",jsnboyd,11/25/2019 16:05,"Montrose, Angus Scotland","[[[-1.706057, 53.7363694], [-1.424923, 53.7363694], [-1.424923, 53.867543], [-1.706057, 53.867543]]]"
"@LouLumenick Saw it years ago. It’s like, Patrick and Pegeen Dennis scheme to have Auntie Mame declared legally inc… https://t.co/A6h8hCviWx",alanhait,11/25/2019 14:02,,-
"@benbbaldwin @rs_75070 If the @NFL wants to clean it’s act up, it needs to start with the refereeing because it’s #awful",TruTxn28,11/25/2019 13:45,"Lakewood Ranch, FL","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]"
"New test , take a birds when they flying ! Well conclusion awful🤣 #canon550d #canon70300mm #canonswitzerland #birds… https://t.co/QSxqgQyTwT",shiruvu_i,11/25/2019 12:07,Switzerland (wallis),-
Grandmother's wheelchair is sitting in the corner/ we all sure love her 💖 but the little ones avoid her/ cause she'… https://t.co/xOx8PlpIrr,RudyTay70317956,11/25/2019 10:06,Minneapolis Minnesota,-
RT @rxstephanie: No place for this $j$!! #awful #poorsportsmanship #whodoesthat https://t.co/dZHpg9Gs0F,alvindersgill,11/25/2019 6:20,somewhere,-
RT @rxstephanie: No place for this $j$!! #awful #poorsportsmanship #whodoesthat https://t.co/dZHpg9Gs0F,JBoreo316,11/25/2019 6:12,,-
RT @rxstephanie: No place for this $j$!! #awful #poorsportsmanship #whodoesthat https://t.co/dZHpg9Gs0F,BillTieleman,11/25/2019 6:12,Vancouver,-
"Ugh, i got it down here in Louisiana and it was UGLY. 104 fever and three weeks coughing?! #awful https://t.co/mn8DPcPlHL",Melia_Kreiling,11/25/2019 5:00,,"[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]]"
@ThePopHub Ummm. All she did was scream like a dying cat and rolled around in the floor. #awful,NightOwlMomma24,11/25/2019 4:35,,-
@RaidersBeat Yeah but every team in the NFL is better than you think when they play against our defense. #awful,raderznation,11/25/2019 4:22,Cincinnati Ohio,-
Wtf was that performance @selenagomez 😳 #awful #AMAs2019 https://t.co/FiBfaFQxVL,irod6506,11/25/2019 4:05,,-
#AMAs #ShaniaTwain   just #Awful,iitony7,11/25/2019 3:59,Canada,-
Sick tv service @JetBlue #awful https://t.co/3e5yE2WG48,M_Bonomo24,11/25/2019 3:59,"Long Island,NY",-
No place for this $j$!! #awful #poorsportsmanship #whodoesthat https://t.co/dZHpg9Gs0F,rxstephanie,11/25/2019 3:57,Vancouver,-
#Packers cant play on west coast and vs top tier pass rushers. -#Awful,bigconny019,11/25/2019 2:56,"Appleton,  WI ",-
"So I was just at @lanebryant Northridge. Shitty experience. All I needed was a bra, &amp; I bought it. TERRIBLE CUSTOME… https://t.co/ZPTFxlqwIf",yanirajohnson,11/25/2019 2:02,"Los Angeles, CA","[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]"
@NFL 1 awful call by the refs on the 1st drive gonna loom large bin this one. Fix your reffing problem NOW!! #nflrefs #awful,WiscoRay,11/25/2019 1:31,Southern Wisconsin,-
"Ok, so I just heard four tripping calls have been@made all year in the NFL. #awful",TheJeffW,11/25/2019 1:02,,-
Couldn’t agree more!!! #Awful #Lackluster4Lincoln https://t.co/60NhSZgrS6,SMRambler,11/25/2019 0:48,"Lebanon, PA",-
"Lol guess im stuck as JD and Grenadier since my cuck teammates leave ranked and ruined Ranked for me.
#awful",BrodyLincoln85,11/25/2019 0:46,Prince Rupert,-
Worst win of the season to drop to 10-1. #awful,o8snowman8o,11/25/2019 0:34,Land of the Ghosts,-
@Kilo_K1 Absolutely so sad these are young people trying to map better career for themselves yet  it's being jeopar… https://t.co/T4aHpX5Cgp,chynkwo,11/24/2019 22:43,,-
"RT @johndavis32: As a Panther fan, I can relate with the Bengal fans!  #Awful https://t.co/8S3L9oqUIh",jarron_hines,11/24/2019 22:13,,-
"As a Panther fan, I can relate with the Bengal fans!  #Awful https://t.co/8S3L9oqUIh",johndavis32,11/24/2019 21:58,,-
Can this team go 5-11!? Complete implosion. I don’t think it’s totally impossible #awful,Jennysmom905,11/24/2019 21:23,"Coatesville, PA",-
@Rex_Harrison @Redskins How you win with that crazy pass attack?! #awful,papachi29,11/24/2019 21:23,The Coe,"[[[-76.451006, 36.989568], [-76.273546, 36.989568], [-76.273546, 37.112225], [-76.451006, 37.112225]]]"
"@Bengals when are you going to work on that #awful O-line?? 2 QB's that can't get the ball off, do you see the REAL problem yet? #PITvsCIN",jnnfrjohns8,11/24/2019 21:07,"Cleves, Ohio",-
Fitchner need to go #Awful #Unwatchable #Repeattweet,Rajiv_Suntu,11/24/2019 21:02,"Estes Park,  CO",-
@ChicagoBears I see your team has same offensive disease as my Giants. #Awful,bankerkam,11/24/2019 20:54,,"[[[-74.463243, 40.594821], [-74.382785, 40.594821], [-74.382785, 40.64434], [-74.463243, 40.64434]]]"
RT @backinblack_wx: I feel so bad for the eagles D. In so many situations they have kept this team in the game and the whole offense just s…,mindovermath,11/24/2019 20:46,"Philadelphia, PA",-
I feel so bad for the eagles D. In so many situations they have kept this team in the game and the whole offense ju… https://t.co/dMhTM160JA,backinblack_wx,11/24/2019 20:40,"Mobile, AL",-
Why when the #Eagles defensive backs make a routine play they celebrate? But on a basic fundamental tackles they mi… https://t.co/fet8yNGDoe,rob_max2,11/24/2019 20:32,Pennsylvania,-
Can’t wait for Doug Pedersons next book to come out “Clueless” #awful #butitsallwentzsfault,chris_dival64,11/24/2019 20:07,"Phoenixville, PA",-
