Tweets,Username,Created_at,User location,Coordinates
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",Kalli2005,9/7/2019 5:44,Neuwied,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
The End Of Summer 
#Rethymnon #Crete #Greece 
#travelphotography #August2019 
📷#PanasonicLumi…",Kalli2005,9/7/2019 5:44,Neuwied,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",Jeanne_8j,9/7/2019 5:40,my world is in silence ...,-
Last dawn on the island of Crete | #timelaps [1 min] #7settembre #holiday #HOLIDAYS2019 #holidays #Crete #Greece https://t.co/TzloVSB6WL,marcorezzi,9/7/2019 5:15,Cremona,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",cocola122,9/7/2019 5:12,France,"[[[24.4147067577693, 35.17480401299831], [24.4147067577693, 35.17480401299831], [24.4147067577693, 35.17480401299831], [24.4147067577693, 35.17480401299831]]]"
"RT @HMSEnterprise: #Crete it’s been a pleasure, a lovely visit enjoying the Mediterranean morning sun. #BoldlyGo #RoyalNavy https://t.co/zN…",EEmerson14,9/7/2019 5:11,,-
A typical day working here at #crete #shaffer #hunt a simple phone call would have fixed this problem before it got… https://t.co/CrK7w6giGl,mycompanystory,9/7/2019 5:08,USA,-
"RT @winesofcrete: Harvest 🚜 highlights at zacharioudakis_winery .
_____
#winesofcrete #harvest19
 #DrinkGreekWine #wine #wines #visitgreece…",britincrete,9/7/2019 5:02,Greece,-
"Harvest 🚜 highlights at zacharioudakis_winery .
_____
#winesofcrete #harvest19
 #DrinkGreekWine #wine #wines… https://t.co/RG4ir2w4oB",winesofcrete,9/7/2019 5:02,Crete,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,RonnaleeKnight,9/7/2019 4:49,,-
"RT @AgileCrete: Tonight's networking event could be a round table but circle dancing creates stronger bonds 😄
#agilecrete #agile #conferenc…",nikoskleidis,9/7/2019 4:43,"Heraklion, Greece",-
RT @nickixero: There are some lovely plants here #elounda #crete 🌞🌞🌞 https://t.co/ykfaVMkklA,jumnasium,9/7/2019 4:32,الثوره الحاره ٨,-
"Get to know Crete, home of the festival!
#crete #poetry #Openpoetrysociety
https://t.co/EC1XBU9WJN https://t.co/NIVztprmVl",cipfest,9/7/2019 4:30,"Heraklion, Greece",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,lianalk3,9/7/2019 4:18,,-
"RT @AgileCrete: Tonight's networking event could be a round table but circle dancing creates stronger bonds 😄
#agilecrete #agile #conferenc…",gsaslis,9/7/2019 4:09,"Crete, Greece",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,yiolanda07,9/7/2019 4:06,,-
"RT @charliesteffens: I really enjoyed writing this piece for @PureGrainAudio 
#PrinceOfLilies #PynDoll #IQueen #barbwiredolls #royaldistort…",31Chad,9/7/2019 3:16,"Phoenix, AZ",-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",MrShikharMisra,9/7/2019 3:13,"LUCKNOW, INDIA",-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",MrShikharMisra,9/7/2019 3:13,"LUCKNOW, INDIA",-
RT @PSpartiatissa: @EuropeanHistor1 @Makedni @ak_square9 @TJ3TZFnJt3LNK1z @SamuGun1 @orguel1984 @SalonikaFilip @panbog2 @HristodulP @KSpart…,Yachting_Greece,9/7/2019 3:00,"Attiki, Greece",-
@EuropeanHistor1 @Makedni @ak_square9 @TJ3TZFnJt3LNK1z @SamuGun1 @orguel1984 @SalonikaFilip @panbog2 @HristodulP… https://t.co/BrGE8lEfsE,PSpartiatissa,9/7/2019 2:58,USA ,-
"Details of GRE/Creta 1.11
MORE PORTALS
#creta #greece #crete #architect #designer #designerlife #tourism… https://t.co/8Mph218kcx",marmarango,9/7/2019 2:00,"Miami, FL",-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",KamFoengAnn,9/7/2019 1:58,"DKI Jakarta, Indonesia","[[[23.9932881, 35.4913505], [24.0649852, 35.4913505], [24.0649852, 35.5373423], [23.9932881, 35.5373423]]]"
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",sha__re,9/7/2019 1:57,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",by_Mariaaa,9/7/2019 1:49,Santos/SP/Brasil,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",iamshatwo,9/7/2019 1:41,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",sha_ji1,9/7/2019 1:08,Scotland,-
"Living on the edge
#cretanlandscape #cretannature #crete #crete🇬🇷 #incrediblecrete #livingontheedge #goats… https://t.co/2PyDbXSqw5",SifakiMaria,9/7/2019 0:51,"Crete, Greece",-
"Details of GRE/Creta 1.10
PORTALS
#creta #greece #crete #architect #designer #designerlife #tourism… https://t.co/8Q2jtXwWie",marmarango,9/7/2019 0:48,"Miami, FL",-
South Coast of #Crete and islands - Ultimate #travel guide https://t.co/YUllr8I3hh @VisitGreecegr https://t.co/8kbZrnCoY4,Mel365dotCom,9/7/2019 0:24,"St Kilda, Melbourne","[[[23.9932881, 35.4913505], [24.0649852, 35.4913505], [24.0649852, 35.5373423], [23.9932881, 35.5373423]]]"
Amazing #travel and photography in the north coast of #Crete https://t.co/NMVRjddrym @livingincrete https://t.co/UiCK8UYorw,Mel365dotCom,9/7/2019 0:12,"St Kilda, Melbourne",-
Our Family Holiday in Crete! https://t.co/3gnTH6nugV #Crete #familytravel #travelblogger https://t.co/qAqEIpfQGa,MirkaMoore,9/7/2019 0:07,Greater London UK,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",SINSING,9/6/2019 23:40,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
The End Of Summer 
#Rethymnon #Crete #Greece 
#travelphotography #August2019 
📷#PanasonicLumi…",mako671178,9/6/2019 22:38,川崎市中原区,-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",mako671178,9/6/2019 22:38,川崎市中原区,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,川崎市中原区,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",mako671178,9/6/2019 22:38,川崎市中原区,-
"RT @AgileCrete: Tonight's networking event could be a round table but circle dancing creates stronger bonds 😄
#agilecrete #agile #conferenc…",vanton_,9/6/2019 22:38,"Attikí, Greece",-
"#STEMCELL #AEGEANCONFERENCES #CHANIA #CRETE
3RD INTERNATIONAL STEM CELL MEETING OCT 3-8, 2019 CHANIA, CRETE.… https://t.co/SAPf8FIY2M",kursadturksen,9/6/2019 22:09,,-
"#STEMCELL #AEGEANCONFERENCES #CHANIA #CRETE
3RD INTERNATIONAL STEM CELL MEETING OCT 3-8, 2019 CHANIA, CRETE.… https://t.co/a1WmvMwsBr",kursadturksen,9/6/2019 22:08,,-
"#STEMCELL #AEGEANCONFERENCES #CHANIA #CRETE
3RD INTERNATIONAL STEM CELL MEETING OCT 3-8, 2019 CHANIA, CRETE.… https://t.co/xhJGBEmO2Z",kursadturksen,9/6/2019 22:06,,-
"#STEMCELL #AEGEANCONFERENCES #CHANIA #CRETE
3RD INTERNATIONAL STEM CELL MEETING OCT 3-8, 2019 CHANIA, CRETE.… https://t.co/b0DBzqRCTy",kursadturksen,9/6/2019 22:05,,-
"#STEMCELL #AEGEANCONFERENCES #CHANIA #CRETE
3RD INTERNATIONAL STEM CELL MEETING OCT 3-8, 2019 CHANIA, CRETE.… https://t.co/7KHT44sWj6",kursadturksen,9/6/2019 22:04,,-
RT @1371Takis: A new life!... free &amp; loved. #takisshelter #adoptdontshop #rescueddogsofinstagram #rescuedismyfavoritbreed #animalrescue #an…,katinixxx,9/6/2019 21:51,Somewhere over the rainbow,-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
"RT @tmj_NE_cstsrv: Can you recommend anyone for this #CustomerService job in #Crete, NE? Click the link in our bio to see it and more. Stor…",Yachting_Greece,9/6/2019 21:15,"Attiki, Greece",-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",Sketchbook0918,9/6/2019 21:12,Pearl of the Orient,-
"Can you recommend anyone for this #CustomerService job in #Crete, NE? Click the link in our bio to see it and more.… https://t.co/9VNzF2LMX1",tmj_NE_cstsrv,9/6/2019 21:09,Nebraska,-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",CarmenBalleste7,9/6/2019 20:57,Madrid,"[[[-96.990098, 40.610609], [-96.933842, 40.610609], [-96.933842, 40.643548], [-96.990098, 40.643548]]]"
"I really enjoyed writing this piece for @PureGrainAudio 
#PrinceOfLilies #PynDoll #IQueen #barbwiredolls… https://t.co/tHwkEEN7QK",charliesteffens,9/6/2019 20:56,"California, USA",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,dim114114,9/6/2019 20:47,Corfu - Athens,"[[[-118.5173575, 33.9951771], [-118.443482, 33.9951771], [-118.443482, 34.050199], [-118.5173575, 34.050199]]]"
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,fXw0RAuhcJCIZJ1,9/6/2019 20:46,ΑΘΗΝΑ,-
"RT @AgileCrete: Tonight's networking event could be a round table but circle dancing creates stronger bonds 😄
#agilecrete #agile #conferenc…",PragmTeams,9/6/2019 20:44,"Nuremberg, Germany",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,Kelianastasia,9/6/2019 20:35,Greece Crete,-
"Get to know Crete, home of the festival!
#crete #poetry #Openpoetrysociety
https://t.co/EC1XBUry8n https://t.co/ZS7nCz9QAJ",cipfest,9/6/2019 20:30,"Heraklion, Greece",-
Glorious evening over #Souda 💙🇬🇷💙 #Crete https://t.co/VkR06grRc5,marigold211,9/6/2019 20:16,surrey,-
"Tonight's networking event could be a round table but circle dancing creates stronger bonds 😄
#agilecrete #agile… https://t.co/yoowR7ICBf",AgileCrete,9/6/2019 20:00,"Kolymbari, Crete, Greece",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,absurde_gr,9/6/2019 19:42,Βράχος,"[[[23.77702006682831, 35.55286390524386], [23.77702006682831, 35.55286390524386], [23.77702006682831, 35.55286390524386], [23.77702006682831, 35.55286390524386]]]"
"RT @nikoskleidis: @AgileCrete when you dance it's the right thing to do! 
#agilecrete #Dancing #crete #unconference https://t.co/uvPEPjwzpV",AgileCrete,9/6/2019 19:33,"Kolymbari, Crete, Greece",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,Mr2angel,9/6/2019 19:32,athens,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,blacktom1961,9/6/2019 19:30,Mytilene,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,Wendycroy888,9/6/2019 19:27,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",RRosRossi,9/6/2019 19:23,,-
"@AgileCrete when you dance it's the right thing to do! 
#agilecrete #Dancing #crete #unconference https://t.co/uvPEPjwzpV",nikoskleidis,9/6/2019 19:22,"Heraklion, Greece",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,ArkadIvanovich,9/6/2019 19:14,,"[[[23.77702006682831, 35.55286390524386], [23.77702006682831, 35.55286390524386], [23.77702006682831, 35.55286390524386], [23.77702006682831, 35.55286390524386]]]"
"Repost flashnews_gr
. 
Triopetra beach Rethymno CRETE
.
#triopetra #summer #greece #crete #clearwater #seaview… https://t.co/5XJ2inKdFd",Agiapelagia,9/6/2019 19:12,Crete Island Greece,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,Fireand87159125,9/6/2019 19:10,,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,nektariaG,9/6/2019 19:07,,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,notilenaS,9/6/2019 19:05,ΒΟΥΝΟ - ΘΑΛΑΣΣΑ,-
"First Greek Sunset in Maleme, Crete 🇬🇷 #crete #maleme #greece @ Waves Restaurant https://t.co/PM8ahVGxgw",shippy88,9/6/2019 19:02,"Sydney, Australia",-
"RT @MariaGXanthou: Nikos Stampolidis, Professor of #Archaeology at the University of #Crete, was awarded La Cruz de la Orden del Merito Civ…",cumtudu,9/6/2019 18:56,Crete,"[[[23.9138904, 35.4787971], [23.9945736, 35.4787971], [23.9945736, 35.5435431], [23.9138904, 35.5435431]]]"
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,diabolo741,9/6/2019 18:28,France,-
"Our team members bring passion, dedication and excitement to an environment that offers endless possibilities. Want… https://t.co/dPvh3N2wwf",tmj_NE_schn,9/6/2019 18:23,Nebraska,-
"Can you recommend anyone for this job in #Crete, NE? https://t.co/PTrnqcqGAg",tmj_ne_sales,9/6/2019 18:19,Nebraska,"[[[-96.990098, 40.610609], [-96.933842, 40.610609], [-96.933842, 40.643548], [-96.990098, 40.643548]]]"
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",RelaxAndrew,9/6/2019 18:13,,"[[[-96.990098, 40.610609], [-96.933842, 40.610609], [-96.933842, 40.643548], [-96.990098, 40.643548]]]"
RT @donutsdebsdibs: Some pics from #Crete https://t.co/zsdzLlYuya,hickd_susan,9/6/2019 18:13,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",Jane_Doe40806,9/6/2019 18:11,"Wien, Österreich",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,Vv4y6vNTu2iFzLR,9/6/2019 17:50,Ελλάς,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,octaviusthecat,9/6/2019 17:40,United kingdom,-
