Tweets,Username,Created_at,User location,Coordinates
"RT @silver_fox9: Boom, boom,boom!!
The @TheDemocrats are in so much trouble!!
#winning 
#Trump https://t.co/ZiV0AvLUFq",BillMcCombs3,12/2/2019 17:40,USA!!,-
RT @AlcuinBramerton: #USAvUS: The Hunters become the hunted. The full text of the 15 Nov #Senate letter to the #USTreasury is here: https:/…,DemoOut,12/2/2019 17:40,,-
RT @EdRabitor: @thehill What the Ukrainian President said was that he needed American assistance existentially then and continues to need t…,valdavon,12/2/2019 17:40,"Indiana, USA",-
"RT @Wyn1745: .@realDonaldTrump WE'RE GOING TO START SING MERRY CHRISTMAS AGAIN!😆😆😆
MERRY CHRISTMAS EVERYBODY...

#Trump #Trump2020 #Trump20…",Bpierc4,12/2/2019 17:40,,-
With #Trump - current results : https://t.co/UokBHsdq54 https://t.co/jpSNCGoXxR,bm93100,12/2/2019 17:40,USA / Europe,-
#Trump Says: RT FLOTUS: “The Spirit of America” is shining in the WhiteHouse! I am delighted to share this beautifu… https://t.co/t96SitDCyV,troopsfortrump,12/2/2019 17:40,,-
RT @Doks_Art: What kind of Personality would I be if I don't show appreciation for @kayajones for her uncalled support of me. I'm very grat…,HiattPshiatt,12/2/2019 17:40,,-
"RT @zeusFanHouse: .@WhiteHouse Counsel #PatCipollone wrote letter to House Judiciary Chairman #JerroldNadler on Sun, rejecting participatio…",pastorjerryccm,12/2/2019 17:40,"Pasco, WA",-
@FiveThirtyEight Note to Nate the smoking gun never “stop” smoking in the #Trump administration. #BlackTwitter,brownsugar7878,12/2/2019 17:40,,-
#Trump re-election campaign to deny credentials to #Bloomberg News reporters https://t.co/MCPeSLkJMK,dev_discourse,12/2/2019 17:40,National Capital Region,-
"RT @AndyOstroy: @realDonaldTrump @SenJohnKennedy Shame on u, @SenJohnKennedy. Bc THIS is what it's clearly all about: kissing #Trump's corr…",ninasergison_0,12/2/2019 17:40,"Yorkshire and The Humber, England",-
"Getting bombarded by 2 types today:

1) #donaldtrump is fully guilty; 

2) #trump is fully innocent.

My response i… https://t.co/x62Z7dwIPC",MarionThorpe,12/2/2019 17:40,Florida,-
RT @mayawiley: This seems a generous statement. #Trump demands loyalty from government lawyers and that includes Whote House Counsels and A…,h_chuckie,12/2/2019 17:39,,-
@Shambles151 Indeedy .. yet the #Trump is ahead by miles https://t.co/DBFaFG4Sbh,johnohopkins,12/2/2019 17:39,Islands of the North Atlantic ,-
"RT @silver_fox9: Boom, boom,boom!!
The @TheDemocrats are in so much trouble!!
#winning 
#Trump https://t.co/ZiV0AvLUFq",Airbornex82nd,12/2/2019 17:39,"In the Woods ,Upstate NY",-
"@realDonaldTrump @SenJohnKennedy @POTUS used #Taxpayer $$ to #Extort a FAKE INVESTIGATION from #Ukraine, so he coul… https://t.co/qtG0BqG4dt",lori_go,12/2/2019 17:39,USA,-
"#US intervention on both sides of #Brexit. For a review of #Trump 's role, see my text --&gt; https://t.co/djPbnjRSJR… https://t.co/C2K6iwAIhQ",DrPMarkiewicz,12/2/2019 17:39,"Warsaw, Poland / Boston, MA",-
"Just when the royal family thought things couldn’t get worse, the @BBCNews is set to air an extended interview with… https://t.co/LJBHAqNvUU",BigJMcC,12/2/2019 17:39,"Head of St. Marg's Bay, NS",-
I’ve had enough ##MyMentalHealthIn3Words #Trump #Trumpers #Racism #Sexism #CagedBabies #TrumpCrimeSyndicate… https://t.co/muJEw69RJm,Karen_Russell,12/2/2019 17:39,Cascadia,-
"How U.S. Involvement In Central America Led To a Border Crisis.
US 200 yr policy of countries,occupation,coups,viol… https://t.co/SOI2glS1zF",freedomgirl2011,12/2/2019 17:39,,-
"RT @mog7546: #Trump buried for CRYING ‘HOAX’ after REFUSING TO SEND ATTORNEY to exonerate him

He ignored subpoenas and hearings when he wa…",Nathaniel78526,12/2/2019 17:39,South Texas,-
"RT @TribulationThe: Trump FIGHTS BACK against the DEEP STATE!

BOOM! Trump White House SLAMS DEMOCRATS — Won’t Participate in “Highly Parti…",deplorable888,12/2/2019 17:39,,-
"RT @VotingFemaIe: Lisa broke the law. Now the law will break Lisa.

#MAGA 🇺🇸 #Trump #NRA #txlege #akleg #akpol #ohpol #ohleg #ncpol #lagov…",WERStanford,12/2/2019 17:39,"Oklahoma, USA",-
"RT @kurdistannews24: WATCH:
Why we have to defend north #Syria (#Rojava)? 

@starrcongress #riseup4rojava #WomenDefendRojava 
VIDEO #Kurds…",starezerd,12/2/2019 17:39,,-
"RT @HistorysWhatIf: Our most controversial ""What If"" podcast scenario yet! Listen now to find out what happened in this alternative univers…",podsoundschool,12/2/2019 17:39,"Salt Lake City, Utah",-
"RT @MYTRUMPLAND: Words that are true.
#CCPChina is not playing.
The long game is complete domination.
Thank God that #Trump is the disrupto…",wigone1,12/2/2019 17:39,"Mansfield, Ohio",-
"RT @tazzman22: @JillWineBanks @AshaRangappa_ Can we please get a #BOGO &amp; have #AGBarr Go Too?  
After all, if #Trump goes he’ll no longer n…",Lizbiz55,12/2/2019 17:39,"Valleyland, USA",-
I LOVE Reading the tweets of the  #ShesMyPresident &amp; #HeIsNotMyPresident variety Because neither is true. You can s… https://t.co/4Q26sSiBsy,glock43onme,12/2/2019 17:39,Outer Banks NC,-
@NatSecLisa is mad about @realDonaldTrump orgasm joke. She has a point. Trump is spreading Fake News. Peter Strzok… https://t.co/TooEyv3lL9,KaiserTruman,12/2/2019 17:38," Chicago, IL",-
"RT @juliansheasport: As #Trump is about to return to London, it's a good time to point out this quirk of the street plan of the City of Lon…",ThreadbarePanda,12/2/2019 17:38,,-
RT @LadyRedWave: Remember when #Libs LOVED @POTUS @realDonaldTrump? I guess that was BEFORE they got their marching orders to DESTROY #Trum…,JAYBOY6930,12/2/2019 17:38,Tennessee,-
"RT @Wyn1745: .@realDonaldTrump WE'RE GOING TO START SING MERRY CHRISTMAS AGAIN!😆😆😆
MERRY CHRISTMAS EVERYBODY...

#Trump #Trump2020 #Trump20…",catq55,12/2/2019 17:38,CA,-
"RT @mog7546: #TrumpCampaign Admits That VOTERS DON’T LIKE HIM (#Trump)

The latest POLITICO/Morning Consult poll, for example, found substa…",childofGodearth,12/2/2019 17:38,,-
"RT @confunctionist: Something to talk about at Thanksgiving dinner!

#Trump just budgeted huge cuts to #Medicare and #SocialSecurity

Durin…",sddphoto,12/2/2019 17:38,AZ,-
"RT @AnitaTimeOut: @travisakers The child-molesting / sodomizing pastor posing with his wife in a Trump ""The Chosen One"" Christmas sweater.…",Mitchyboy45,12/2/2019 17:38,County Durham,-
"@MyrieGarfield ""I have wasted 40 years of my life"" -- #MichaelHayden

on 

the bald ""billionaire"" with a bad comb-o… https://t.co/4dQt0BSpFP",nochelez,12/2/2019 17:38,"Bronx, NY",-
"@filnj Again... WHAT IS/ARE THE CRIME(S)

I know @TheDemocrats have these fantastic fantasies of “process” crime bu… https://t.co/vwXriIFEBl",jlbabnatl,12/2/2019 17:38,,-
"RT @MYTRUMPLAND: There's plenty of jobs under this #Trump administration.
#FoodStamps will not help you in the long run.
Plan to be self-su…",wigone1,12/2/2019 17:38,"Mansfield, Ohio",-
@RedboxWire #trump admin is worse than the worst old Soviet republic ! SEND THEM ALL TO JAIL !!!,Dark64,12/2/2019 17:38,"Biarritz, Aquitaine",-
"Again... WHAT IS/ARE THE CRIME(S)

I know @TheDemocrats have these fantastic fantasies of “process” crime but that… https://t.co/DReOQ13JQF",jlbabnatl,12/2/2019 17:38,,-
"RT @mog7546: #Trump buried for CRYING ‘HOAX’ after REFUSING TO SEND ATTORNEY to exonerate him

He ignored subpoenas and hearings when he wa…",TruBluDemocrat,12/2/2019 17:38,"Cal, USA",-
"RT @Kato15879487: REPUBLICAN #GOP SENATORS ARE SCHEMING WITH
 #DONALDTRUMP &amp; THE #TRUMP #WHITEHOUSE TO DO
A MASSIVE COVERUP IF THE #TrumpIm…",samicat1982,12/2/2019 17:38,"Woodland, CA",-
"RT @HistorysWhatIf: Our most controversial ""What If"" podcast scenario yet! Listen now to find out what happened in this alternative univers…",WaH_Pod,12/2/2019 17:38,Minn,-
"RT @ZemanLynnZ: Trump v. Jesus: Christians can’t follow both

White nationalism isn’t just racist, it’s anti-Christ

Dehumanizing immigrant…",AKelticgirl2,12/2/2019 17:38,"Chicago, IL",-
"RT @Kermit_Progress: ""60 Minutes"":
More Than 300 Ads By #Trump Campaign Taken Down By #Google And #YouTube

No BIAS Here ... Move On !!!

h…",JamesDeLong4G,12/2/2019 17:38,"Houston Texas, USA",-
"RT @VotingFemaIe: First Lady Melania Unveils Patriotic-Themed White House Christmas Decorations, “The Spirit of America”

https://t.co/MvtS…",Cynthia48285039,12/2/2019 17:38,,-
@CREWcrew The issue isn’t that #Trump likes golf. Or that he plays golf and eats hamburgers and tweets garbage. The… https://t.co/8SxAf2mvJA,mo_art_mo,12/2/2019 17:38,LifeArtist&ModernGentleman,-
"At COP 25 Kickoff, Spain's Socialist Leader Rips 'Fanatics' Like #Trump Who Deny #Climate Crisis: Common Dreams… https://t.co/HAdWHS73rp",EcoInternetDrGB,12/2/2019 17:38,"New York, NY",-
Shows @jeremycorbyn was right to say #BorisJohnson is out to sell our #NHS to #Trump #UCUStrikesBack… https://t.co/RbvxYVpczN,margot4UCUVP,12/2/2019 17:38,"Croydon, London",-
RT @Harryslaststand: It should scare the living shit out of anyone that believes in democracy that the American media still doesn't deride…,MustBeAMarxist,12/2/2019 17:38,UK,-
We’ll have to see what happens in 2020 first. See what America wants. 🤔🤷‍♂️😂 #Election2020 #Election2024 #NewYear… https://t.co/6DVBXeT803,StrayTurtle,12/2/2019 17:37,"California, USA",-
RT @mayawiley: VERY impt points since the #GOP will argue #Trump wrongdoing isn’t impeachable. #AbuseofPower is core to how a sitting POTUS…,TracyGambleCats,12/2/2019 17:37,Chicago➡️San Diego➡️Seattle,-
RT @mayawiley: This seems a generous statement. #Trump demands loyalty from government lawyers and that includes Whote House Counsels and A…,CarolynMMaxey2,12/2/2019 17:37,"Ohio, USA",-
"RT @zeusFanHouse: .@WhiteHouse Counsel #PatCipollone wrote letter to House Judiciary Chairman #JerroldNadler on Sun, rejecting participatio…",JiveBunnyMuzik,12/2/2019 17:37,Rural Usa,-
RT @mayawiley: This seems a generous statement. #Trump demands loyalty from government lawyers and that includes Whote House Counsels and A…,mariehm57,12/2/2019 17:37,"brunswick, ga",-
RT @mayawiley: This seems a generous statement. #Trump demands loyalty from government lawyers and that includes Whote House Counsels and A…,ArenasJoseLuis4,12/2/2019 17:37,"Guadalajara, Jalisco",-
"RT @draintheazswamp: This guy is the best the #Democrats have to offer as a Presidential Candidate.

The very thought that #Trump would hav…",MarcSchwind1,12/2/2019 17:37,"Westfield, IN",-
"RT @ATLPeach_: Come on son, be honest. Y'all voted for Bernie because y'all were #NeverHillary it had nothing to do with a party at all.…",MusicCityMissy,12/2/2019 17:37,Tennessee,-
