Tweets,Username,Created_at,User location,Coordinates
Streetfood in Crete Island Greece #travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #creta #crete #greece #grecia https:// youtu.be/pZW2CqxRCq8,username@,9/14/2019 13:16,USA,-
Smiling too hard or starting with crows feet at 23? #Holiday #Greece #Crete #Hersonissos #Night #Sea #Waves #SeaFront #Girl #Smile #Happy #Restaurant #Greek https:// ift.tt/301bc7u pic.twitter.com/1V3A0eHrCm,username@,9/14/2019 13:11,USA,-
Spending my day on the #floatie #vacation #pool #Crete pic.twitter.com/PEVZidTpzY,username@,9/14/2019 12:52,USA,-
Those dogs are tired at night from all the love they received during the day! #takisshelter #crete #greece #dogs #AdoptDontShop,username@,9/14/2019 12:28,USA,-
Not quite ready to let go of summer just yet - - • • • • • #greece #santorini #athens #ig_greece #ocean #greek #island #instagreece #greekislands #wu_greece #greecestagram #crete #tourist #travel_greece #mykonos … https://www. instagram.com/p/B2YuE3PgBgE/ ?igshid=1p7oy88m2ydon …,username@,9/14/2019 12:16,USA,-
From this.... #crete pic.twitter.com/97BqeOvM1a,username@,9/14/2019 12:05,USA,-
#crete pic.twitter.com/JnxExxNiT0,username@,9/14/2019 12:05,USA,-
Smiling too hard or starting with crows feet at 23? #Holiday #Greece #Crete #Hersonissos #Night #Sea #Waves #SeaFront #Girl #Smile #Happy #Restaurant #Greek @Hersonissos Crete https://www. instagram.com/p/B2YrtdSllQS/ ?igshid=gp4ta4rvqb51 …,username@,9/14/2019 11:55,USA,-
http://www. haniotika-nea.gr/skines-apo-ten ia-ti-nichta-sto-iraklio/ … Έβαλε φωτιές,username@,9/14/2019 11:49,USA,-
http://www. haniotika-nea.gr/sillipsi-59chr onou-gia-archeokapilia-ke-oplokatochi/ … Τα ξημερώματα στο Ηράκλειο #Κρήτη #crete pic.twitter.com/nvr0aUv0bJ,username@,9/14/2019 11:46,USA,-
It's all about details! Elegant decoration that it feels like home! #hoteldesign #metropoleurbanhotel #moderndesign #heraklion #crete #greekhospitality #relaxation #enjoyyourvacation #downtown #cityhotel #hotelview #hotelgoals #hotellife #visitgreece pic.twitter.com/XASjDJKmJc,username@,9/14/2019 11:45,USA,-
A Cretan haven for golfers and golf enthusiasts is waiting for you at The Crete Golf Club! http:// bit.ly/2X5WzOO #galaxyhoteliraklio #golf #crete pic.twitter.com/k6C0pFAook,username@,9/14/2019 11:30,USA,-
Goodbye #AirportNikosKazantzakis #Heraklion #Crete #Greece pic.twitter.com/aWmQoWXIIK,username@,9/14/2019 11:16,USA,-
Subterranean homesick blues #crete #travelling_academic @Vai (Crete) https://www. instagram.com/p/B2YnL43hUPe/ ?igshid=1u7a0ivxkh5a3 …,username@,9/14/2019 11:15,USA,-
Pre exhibition at Atelie,username@,9/14/2019 10:43,USA,-
Setting up the exhibition at Atelie,username@,9/14/2019 10:42,USA,-
#rcetogether looking forward to the workshop on #systemslearning and the #ClimateEmergency coming up shortly at #European #RCEs conference in #Crete #Sustainability #ESD #NewEconomics,username@,9/14/2019 10:34,USA,-
Plenty of Red-backed Shrikes continuing to pass through #Crete at the moment. This male was one of five in bushes near the hotel early this morning. pic.twitter.com/Zt39UOeONT,username@,9/14/2019 10:19,USA,-
When nature takes over #spinalonga #crete #greece #gulfofElounda #elounda pic.twitter.com/29aFaz6q5j,username@,9/14/2019 10:03,USA,-
#Crete : #ElectricBus #ElectricVehicles #ElectricCar . #Greece https:// twitter.com/agonaskritis/s tatus/1172760933392891904 …,username@,9/14/2019 9:59,USA,-
#BeatTheHeatInCrete easy 3K run before a day of relaxation #sunonmyface #holiday #Crete #Greece pic.twitter.com/yaq8EpJiGS,username@,9/14/2019 9:34,USA,-
#greece #greece #griechenland #kreta #crete #sunrise #photooftheday #iphonephotography #snapseed #urlaub #reisen #holiday @Kalimera Kriti Hotel & Village Resort https://www. instagram.com/p/B2YbeE4CMJ-/ ?igshid=1k7okbrzg5qjf …,username@,9/14/2019 9:33,USA,-
windy beach #crete https://www. instagram.com/p/B2YajaAAg4I/ ?igshid=bw5d7eft791g …,username@,9/14/2019 9:25,USA,-
Ερώτηση προς τον Υπουργό Υποδομών και Μεταφορών #georgelogiadis #heraklion #crete #mera25 #BOAK https:// georgelogiadis.com/2019/09/14/%ce %b5%cf%81%cf%8e%cf%84%ce%b7%cf%83%ce%b7-%cf%80%cf%81%ce%bf%cf%82-%cf%84%ce%bf%ce%bd-%cf%85%cf%80%ce%bf%cf%85%cf%81%ce%b3%cf%8c-%cf%85%cf%80%ce%bf%ce%b4%ce%bf%ce%bc%cf%8e%ce%bd-%ce%ba%ce%b1%ce%b9/ …,username@,9/14/2019 8:59,USA,-
Morning run views #UKRunChat #Crete #sunrise pic.twitter.com/HnVgbdZ63N,username@,9/14/2019 8:51,USA,-
The beginning a September harvest moon over Mirabello Bay ... #harvestmoon #mirabellobay #crete #agiosnikolaos #kitroplatea #lasithi #ig_crete #ig_greece #greekislands @Deja Vu Lounge Cafe Agios… https://www. instagram.com/p/B2YJcspg4-f/ ?igshid=1qw1pi5r62p1m …,username@,9/14/2019 6:56,USA,-
The 2 little kittens grow up fast and they taste soft food for first time . TΑ γατάκια μεγάλωσαν και έφαγαν κονσέρβα για πρώτη φορά. #takisshelter #adoptdontshop #rescueddogsofinstagram #rescuedismyfavoritbreed #animalshelter #dogs #cats #puppies #kittens #Crete #Greece pic.twitter.com/C7pvEGDZT6,username@,9/14/2019 3:08,USA,-
Friends From New Zealand,username@,9/14/2019 2:38,USA,-
Details of GRE/Creta 2.17 CATS... HE CAUGHT ME! #creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler … https://www. instagram.com/p/B2XrI4bAwTl/ ?igshid=ntyf47sx01ll …,username@,9/14/2019 2:31,USA,-
Get to know Crete,username@,9/14/2019 1:30,USA,-
To unfounded and delirious lies from other drivers and managment! Wait till I tell the story about when csd called #crete to confirm my employment for adopting my kid! It will make you cry the shit these people have done! #shaffer #hunt,username@,9/14/2019 1:16,USA,-
Personnel without recording the conversation on my end! This ain’t the first time I’ve been accused of shit I didn’t do here! Sad part is,username@,9/14/2019 1:16,USA,-
Mosque of Sultan Ibrahim A' مسجد - Contrast of religion #nikon #nikond610 #instalike #cretegreece #crete #creta #instagramers #igers #moschea #colour #instacolor #nikonphotography #nikonitalia #nikon_photo #nikon_top … https://www. instagram.com/p/B2XiUxIIRI4/ ?igshid=tcjhdh2b2mhz …,username@,9/14/2019 1:14,USA,-
#living #space at #matala / #crete https:// ift.tt/2ZZ7pGQ pic.twitter.com/2bhVneHkMW,username@,9/14/2019 0:39,USA,-
Best wishes from Agios Nikolaos,username@,9/14/2019 0:34,USA,-
Everyone needs a vacation for time to time. It gives us power for the rest of the year. #holiday #sun #Crete pic.twitter.com/QBxhHU0F96,username@,9/14/2019 0:13,USA,-
Greece https://www. instagram.com/p/B2XZbZxBAsH/ #greece #crete #island #travel #blogger #luxurytravel pic.twitter.com/ohTKQkvEFc,username@,9/14/2019 0:13,USA,-
Get to know Crete,username@,9/13/2019 23:28,USA,-
This big boy is a #Deinotherium from the Late #Miocene of #Crete (Iliopoulos et al. 2014). We got to play dentist together so I didn't miss the chance to #microwear the sh*t out of those brick-sized teeth! And that's all for #FossilFriday the 13th. #Proboscidea #DentalMicrowear pic.twitter.com/awYu1gKn1j,username@,9/13/2019 23:27,USA,-
The ultimate luxury resort experience in Crete https:// buff.ly/33x68WH #crete #travel pic.twitter.com/9tZjmVWfnu,username@,9/13/2019 23:16,USA,-
A lovely meal in the local village by the light of the full moon Thank you beth_lovelock #holiday #crete #familytime #love @Makry-Gialos,username@,9/13/2019 23:14,USA,-
DID YOU CATCH THIS ONE? -- The Travel Guide to #Crete following our recent trip. Packed with snaps and hints and tips if you're planning to head there yourself. https:// buff.ly/2KCUcKl #travelblogger #travelpost #ukblogger #greece pic.twitter.com/o1NQhegQ7C,username@,9/13/2019 22:55,USA,-
#pufosenie #fluffy #catsofinstagram #kitten #welcometothefamily #gato #crete #greece #lovingeveryminute #purring #animalovers #meow #lovingsoul https://www. instagram.com/p/B2XRn5aILpc/ ?igshid=1es0l1agssng …,username@,9/13/2019 22:48,USA,-
Out of office: . . . . . #holiday #sun #sunshine #beach #adventure #love #travel #sea #sand #pool #greece #crete #hot #friends #girlstrip #relax #summer #outofoffice #holidaymode #weekoff #instadaily @Leeds https://www. instagram.com/p/B2XN_gvF05x/ ?igshid=1cuvksq3hgyg …,username@,9/13/2019 22:16,USA,-
Yoga kids!!! Yeeeeah Απο 5 Οκτωβρη και καθε Σαββατο στις 10 με την εξαιρετικη Βιβιαν!!! #calm #yogakids #kidsyoga #calmwellness #calmheraklion #calmwellenesscenter #calmwellnesscentercrete #crete … https://www. instagram.com/p/B2XL1MCnwm8/ ?igshid=1tpvknw46u01b …,username@,9/13/2019 21:57,USA,-
Streetfood in Crete Island Greece #travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #crete #creta #travelescape #travelphotography #travelgirl #traveladdict https:// youtu.be/pZW2CqxRCq8,username@,9/13/2019 21:46,USA,-
,username@,9/13/2019 21:40,USA,-
A Chukar high up in the mountains of central #Crete this afternoon. pic.twitter.com/VDC8kbyYbH,username@,9/13/2019 21:20,USA,-
#rethymno by #night #greece #crete #boat #summer #holiday #island#rethymno by #night #greece #crete #boat #summer #holiday #island pic.twitter.com/6CRJZe8Ybm,username@,9/13/2019 20:52,USA,-
El Greco,username@,9/13/2019 20:32,USA,-
MANOLIS TSAKALAKIS Kostas Gerontitis #rethymnomarehotels #crete #hospitality https:// lnkd.in/devdQSw,username@,9/13/2019 20:24,USA,-
Moody old sky tonight #Crete pic.twitter.com/GMSL9xGq0g,username@,9/13/2019 20:20,USA,-
Rent a Can Am Outlander ? https:// motoxperience.gr #can -am #rentals #passion #italianstyle #passion #stylish #walkabout #design #highservice #holidays #crete #greece #chersonissos #koutouloufari pic.twitter.com/CzVS3Uz9Zt,username@,9/13/2019 20:16,USA,-
Having a British education really does disappoint on occasion. Currently in Crete and have spoken to Russians,username@,9/13/2019 20:15,USA,-
MotoXperience more than only rentals :)) https:// motoxperience.gr #vespa #rentals #passion #italianstyle #passion #stylish #walkabout #design #highservice #holidays #crete #greece #chersonissos #koutouloufari pic.twitter.com/lhZCP6cvBW,username@,9/13/2019 20:12,USA,-
Η αποστολή του @OFI_Crete για το ματς με τον Παναιτωλικό_____Our squad list for the match against Panetolikos FC #oficrete #oficretefc #ofifc #superleague #superleaguegreece #greece #football #crete #proudsponsor … https://www. instagram.com/p/B2W_wcaA7AO/ ?igshid=12gf78jvwteaq …,username@,9/13/2019 20:11,USA,-
Every part takes your breath away https:// motoxperience.gr #vespa #rentals #passion #italianstyle #passion #stylish #walkabout #design #highservice #holidays #crete #greece #chersonissos #koutouloufari pic.twitter.com/hLcoF1w5Xt,username@,9/13/2019 20:10,USA,-
stylish,username@,9/13/2019 20:09,USA,-
Vespa special design https:// motoxperience.gr #vespa #rentals #passion #italianstyle #passion #stylish #walkabout #design #highservice #holidays #crete #greece #chersonissos #koutouloufari pic.twitter.com/T0mqtOPChN,username@,9/13/2019 20:06,USA,-
Safety first https:// motoxperience.gr #vespa #rentals #passion #italianstyle #passion #stylish #walkabout #design #highservice #holidays #crete #greece #chersonissos #koutouloufari pic.twitter.com/DKQrA1swGR,username@,9/13/2019 20:05,USA,-
Vespa a way of Italian living https:// motoxperience.gr #vespa #rentals #passion #italianstyle #passion #stylish #walkabout #design #highservice #holidays #crete #greece #chersonissos #koutouloufari pic.twitter.com/xygXOUtpek,username@,9/13/2019 20:04,USA,-
We love Vespa,username@,9/13/2019 20:00,USA,-
wedding reception at Isla by the Sea in Gouves,username@,9/13/2019 19:56,USA,-
First Evening. A little bit windy,username@,9/13/2019 19:45,USA,-
The weather adds some drama to the Venetian fortress in Heraklion this afternoon! @VisitCRETE @VisitGreecegr #Fridayafternoon #Holidayvibes #Crete pic.twitter.com/9VRLY6SBAW,username@,9/13/2019 19:40,USA,-
When a civil wedding in Crete is at the Loggia,username@,9/13/2019 19:33,USA,-
Why do the people of Crete live so long? The Best Traditional Foods in Crete to Try http:// bit.ly/2BMHkL8 #crete #visitgreece #ffodandtravel #ttot pic.twitter.com/dM6ZcpbPVZ,username@,9/13/2019 19:24,USA,-
Details of GRE/Creta 2.16 OLD HARBOUR #creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler … https://www. instagram.com/p/B2W6Em-AQ84/ ?igshid=ku437m0d4e5m …,username@,9/13/2019 19:22,USA,-
Details of GRE/Creta 2.15 TOWN #creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler #architecture_hunter … https://www. instagram.com/p/B2W5qgEgQHh/ ?igshid=1esb1cssb4uwf …,username@,9/13/2019 19:18,USA,-
Like a supermodel in Vogue Greece #modeloftheyear #malemodel #me #strikeapose #vogue #greece #crete #holiday #beach #menswear #ootd #fashionblogger #bloggerlife #instatravel #instaphoto #mik #picoftheday … https://www. instagram.com/p/B2W3XLLHzBE/ ?igshid=c6cm3752omey …,username@,9/13/2019 18:58,USA,-
http://www. haniotika-nea.gr/katigoria-kind inou-4-gia-ekdilosi-pirkagias-stin-kriti/ … Για αύριο Σάββατο,username@,9/13/2019 18:49,USA,-
It's been a bit windy here today but it's still warm,username@,9/13/2019 18:48,USA,-
Μέχρι πότε θα κλέβουν την #ΕΛΛΑΔΑ μας ,username@,9/13/2019 18:08,USA,-
And now let's start announcing our awesome super women heroes :) Let's start with @elainedbatista and let's build voice first android apps! #droidconGR19 #droidcon #SFW19 #Crete #Heraklion pic.twitter.com/ZiB5zCxxli,username@,9/13/2019 18:07,USA,-
Always wanted to visit the island of Spinalonga,username@,9/13/2019 17:58,USA,-
