Tweets,Username,Created_at,User location,Coordinates
#Rethymno fortezza (1590) built by the Venetians to protect the city from Ottomans' attacks and pirates' raids it s… https://t.co/LZt25jodoX,VardisHotel,11/23/2019 5:28,"Georgioupolis, Chania","[[[22.8905274, 35.8224754], [24.1165237, 35.8224754], [24.1165237, 38.3409863], [22.8905274, 38.3409863]]]"
"Looking for a Spring holiday for 2020? Read our review of Kiani Beach - an all inclusive family resort in Crete, in… https://t.co/cunV29qjgW",TinBoxTraveller,11/21/2019 19:28,"Devon, UK",-
Our city is celebrating today!! #chania #crete #greece #creteisland #oldtown #oldharbor #amazingview #amazingshoot… https://t.co/jetnsXSUOS,GsChania,11/21/2019 16:40,"Χανιά, Ελλάς",-
"@Purpura57912934 🤔When #Phocas defeated the amirate,and reclaimed #Crete, regretting the bloody capture of capital… https://t.co/cYkVIZXf4b",CoeurDeCresson,11/30/2019 8:56,https://youtu.be/uZfRaWAtBVg,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",Matilde99101783,11/30/2019 8:14,Italy 🇮🇹,-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia #greec…",Frances88991403,11/30/2019 8:04,"Napoli, Campania",-
"RT @Frances88991403: Paratroopers War Cemetery in Maleme Crete 
#travel #trndnl #paratroopers #Monument #crete #creta #greece #grecia #summ…",Frances88991403,11/30/2019 8:04,"Napoli, Campania",-
"Winter in Crete. Olive work. 

#oliveharvest #handharvest #crete #wherefoodcomesfrom #evoo https://t.co/ATYLW6S1Ch",Mestooliveoil,11/30/2019 8:04,Brighton/ Crete ,-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia… https://t.co/aSAKGJkKXv",Frances88991403,11/30/2019 8:01,"Napoli, Campania",-
"Paratroopers War Cemetery in Maleme Crete 
#travel #trndnl #paratroopers #Monument #crete #creta #greece #grecia… https://t.co/zda9WgQEK7",Frances88991403,11/30/2019 8:01,"Napoli, Campania",-
"RT @SGCreteHolidays: Anyone else ready to book for our next SOCIAL GROUP CRETE HOLIDAY in 2020? 
@SGCreteHolidays
Social Group Crete Holida…",BristolFriends,11/30/2019 7:28,Bristol 03456 121 770,-
"RT @SGCreteHolidays: Anyone else ready to book for our next SOCIAL GROUP CRETE HOLIDAY in 2020? 
@SGCreteHolidays
Social Group Crete Holida…",BristolFriends,11/30/2019 7:28,Bristol 03456 121 770,-
RT @lizzie_hubbard2: Morning #fridaymorning 👋 I had to dig deep into the archives to find this #MorningBeautiful view of the entrance to So…,amazoniense,11/30/2019 5:13,"Faro, Pará, Brasil",-
"RT @dwatchnews_eur: #DemocracyWatch #News 29-30 Nov @dwatchnews @dwatchnews_eur #Europe #Mediterranean #Greece
Greek Islands #Aegean #Refug…",dwatchnews,11/30/2019 5:00,International,-
"RT @dwatchnews_eur: #DemocracyWatch #News 29-30 Nov @dwatchnews @dwatchnews_eur #Europe #Mediterranean #Greece
Greek Islands #Aegean #Refug…",Yachting_Greece,11/30/2019 4:15,"Attiki, Greece",-
"#DemocracyWatch #News 29-30 Nov @dwatchnews @dwatchnews_eur #Europe #Mediterranean #Greece
Greek Islands #Aegean… https://t.co/eoGnVhnFbz",dwatchnews_eur,11/30/2019 4:11,Europe,-
"RT @SGCreteHolidays: Anyone else ready to book for our next SOCIAL GROUP CRETE HOLIDAY in 2020? 
@SGCreteHolidays
Social Group Crete Holida…",South_Molton,11/30/2019 4:08,"South Molton, England",-
"RT @SGCreteHolidays: Anyone else ready to book for our next SOCIAL GROUP CRETE HOLIDAY in 2020? 
@SGCreteHolidays
Social Group Crete Holida…",South_Molton,11/30/2019 4:08,"South Molton, England",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,laineyf1,11/30/2019 3:23,UK,-
"RT @dwatchnews: #DemocracyWatch #News 29-30 Nov @dwatchnews @dwatchnews_eur #Europe #Mediterranean #Greece
Greek Islands #Aegean #Refugees…",lynn_valepixi,11/30/2019 2:12,"Salem, OR",-
Absurd maritime deal betwn #Turkey #Libya ignores #Crete presence says #Greece #Cyprus #gas https://t.co/kzUfAhfpKz,bneintellinews,11/30/2019 1:15,London,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,DGhariany,11/30/2019 0:51,Tripoli - Libya,-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,docirma206,11/30/2019 0:00,"National Capital Region, Republic of the Philippines",-
"RT @DishBar: Getting There... Our New Winter Menu is Preparing 💪
freslyeveryday#alwaysfresh#ingredientsDishbar#Dishresto #quality_for_12_ye…",Crete_travel,11/29/2019 23:46,"Crete, Greece",-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",Goldie49B,11/29/2019 23:31,"Αττική, Ελλάς",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,DebbieViggiano,11/29/2019 23:14,"Kent, UK",-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,JamesWalshingha,11/29/2019 23:09,,-
"RT @Jasamsdestiny: Hey #Crete!   When was the last time you saw a Cop doing the ""I'm a little snowflake"" dance just so kids have a 🎁 under…",nohomie12,11/29/2019 22:52,"California, USA",-
"Hey #Crete!   When was the last time you saw a Cop doing the ""I'm a little snowflake"" dance just so kids have a 🎁 u… https://t.co/bbKL7DLaVn",Jasamsdestiny,11/29/2019 22:50,#TheResistance #Democracy #Truth   #Foster #Adopt  No pet left behind 🐾,-
"RT @365europe: Almyrida Resort. #Crete #Greece
A 4* family run resort expands into three different style hotels. Choose between - Residence…",BakCetin,11/29/2019 22:16,BURSA,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,bengreeezy,11/29/2019 22:08,"Ontario, Libya",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,katieoliver01,11/29/2019 22:06,South Florida,-
"@Bahriye1773 While Greeks talk about ""large"" #Crete, they seem to ignore the fact that #Turkey has the largest coas… https://t.co/agShEasQYd",_Soru_Yorum_,11/29/2019 21:53,,-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",strtspps,11/29/2019 21:06,"London, England",-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",MariArchim,11/29/2019 21:06,"Thessaloniki, Hellenic Macedonia",-
@Bahriye1773 #Grece claims that the MOU between #Turkey &amp; #Libya about maritime areas ignores that between these tw… https://t.co/oEeOvZeWmG,_Soru_Yorum_,11/29/2019 20:57,,-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,Ianwilfred39,11/29/2019 20:31,Norfolk UK,-
RT @tmj_NE_cstsrv: Looking to score a job at Follett Corporation? You're in luck. Click the link in our bio for the job description and inf…,Yachting_Greece,11/29/2019 19:45,"Attiki, Greece",-
Looking to score a job at Follett Corporation? You're in luck. Click the link in our bio for the job description an… https://t.co/QsvBaSDcFM,tmj_NE_cstsrv,11/29/2019 19:42,Nebraska,"[[[-96.990098, 40.610609], [-96.933842, 40.610609], [-96.933842, 40.643548], [-96.990098, 40.643548]]]"
RT @xfailadis: #Turkey signs maritime boundaries deal w #Libya #Greece: 'exploration row ignores something that is blatantly obvious the la…,mercarood,11/29/2019 18:43,Capelle aan den IJssel,-
The Koustogerako Hieroglyphs https://t.co/vepcFm9UPp #Crete,alanfildes,11/29/2019 18:24,,-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",rostomzavarian,11/29/2019 18:13,,-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,SE_Welfonder,11/29/2019 18:08,,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,Hatimg1,11/29/2019 17:36,,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",wellbeing4you,11/29/2019 17:28,Global,-
"Getting There... Our New Winter Menu is Preparing 💪
freslyeveryday#alwaysfresh#ingredientsDishbar#Dishresto… https://t.co/QzXTiklRIf",DishBar,11/29/2019 17:09,"Heraclion, Crete",-
RT @lizzie_hubbard2: Morning #fridaymorning 👋 I had to dig deep into the archives to find this #MorningBeautiful view of the entrance to So…,emmasadventure1,11/29/2019 16:59,"England, United Kingdom",-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",AlineDobbie,11/29/2019 16:51,Worldwide,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,Scherin96,11/29/2019 16:49,,-
"RT @archaeologyart: The throne room in Knossos Palace, #Crete,#Greece. https://t.co/XqtJDy9HjR",NOtoGMOs,11/29/2019 16:16,Montreal,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,BarfenBeba,11/29/2019 15:19,,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,fredwalton216,11/29/2019 15:17,Pennsylvania,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,TexasArabians,11/29/2019 15:14,,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,MatogSaleh,11/29/2019 15:12,"Dubai, United Arab Emirates",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,Lynne_Jean,11/29/2019 14:26,Nottingham UK,-
RT @EuroAsia_HVDC: Since 2017 @EuroAsia_HVDC discussed &amp; presented as part of #BeltandRoad. SGCC Chair Shu Yinbiao met Greek PM @tsipras_eu…,manifesto2000,11/29/2019 14:19,"Vancouver, British Columbia",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,LisetteBrodey,11/29/2019 13:09,Los Angeles,-
"#Crete for Minotaur myth - half man, half bull (Lonely Planet) #greece #turkey #legends #history https://t.co/eQ1G1iZ9GC &gt;&gt;",ebook_travel,11/29/2019 13:00,Everywhere,-
RT @lizzie_hubbard2: Morning #fridaymorning 👋 I had to dig deep into the archives to find this #MorningBeautiful view of the entrance to So…,passaportebolso,11/29/2019 12:38,Portugal,-
RT @xfailadis: #Turkey signs maritime boundaries deal w #Libya #Greece: 'exploration row ignores something that is blatantly obvious the la…,LamazoneBlonde,11/29/2019 12:36,Riding around,-
#Turkey signs maritime boundaries deal w #Libya #Greece: 'exploration row ignores something that is blatantly obvio… https://t.co/JsMHMI5MYI,xfailadis,11/29/2019 12:35,Athens-Greece,-
"RT @365europe: Almyrida Resort. #Crete #Greece
A 4* family run resort expands into three different style hotels. Choose between - Residence…",luissanjines977,11/29/2019 12:31,"La Paz, Bolivia",-
"Call us beautiful to our face. ☎ https://t.co/e9ZvUvCCFx
#AKSMinoaPalace #Amnissos #Heraklion #Crete #Reception… https://t.co/6wMA8WUQiD",aksminoapalace,11/29/2019 12:30,"Heraklion, Greece",-
"RT @365europe: The Best Hotels In Crete For Business Travelers, 2020

#Crete, the largest island in #Greece and the fifth-largest island in…",luissanjines977,11/29/2019 12:28,"La Paz, Bolivia",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,JenniferFaye34,11/29/2019 12:27,,-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #c…",DavisCarra1,11/29/2019 12:10,"Pancoran Mas, Indonesia",-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",LowellRoemer,11/29/2019 11:46,"Longview, WA USA",-
"""Would you like an adventure or should we have a cup of tea first?""
- Alice in Businessland https://t.co/pHsLbe3lrT… https://t.co/L3rTjwkNHO",Samaria_Hotel,11/29/2019 11:30,"Chania, Crete",-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",PTampouras,11/29/2019 11:17,,-
"@wales6aside shirt and programme framed and mounted in the office. Proud to sponsor the team!!
#positive… https://t.co/N6g3RYqTA0",PositiveITwales,11/29/2019 11:14,"South Wales, Llanelli",-
"RT @365europe: Almyrida Resort. #Crete #Greece
A 4* family run resort expands into three different style hotels. Choose between - Residence…",filmfundalogy,11/29/2019 11:07,"Kolkata, India & Worldwide",-
"RT @365europe: The Best Hotels In Crete For Business Travelers, 2020

#Crete, the largest island in #Greece and the fifth-largest island in…",filmfundalogy,11/29/2019 11:06,"Kolkata, India & Worldwide",-
Don't forget to look up 🙄  #Heraklion #Crete https://t.co/81ZQyQHUld,car_hire_crete,11/29/2019 11:05,"Nidas 1, Heraklion,Crete 71307",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #c…",Frances88991403,11/29/2019 10:58,"Napoli, Campania",-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog #t…",Frances88991403,11/29/2019 10:58,"Napoli, Campania",-
"Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia… https://t.co/dgghqwWH9b",Frances88991403,11/29/2019 10:56,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog… https://t.co/lopZjoMeJ5",Frances88991403,11/29/2019 10:55,"Napoli, Campania",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,DebsCarr,11/29/2019 10:50,"Jersey, CI",-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,JaneElms3,11/29/2019 10:45, United Kingdom.,-
"The Best Hotels In Crete For Business Travelers, 2020

#Crete, the largest island in #Greece and the fifth-largest… https://t.co/8OwrX15nv5",365europe,11/29/2019 10:41,,-
"The Best Hotels In Crete For Business Travelers, 2020

#Crete, the largest island in #Greece and the fifth-largest… https://t.co/qu5CDgu1dM",hoteltraveln,11/29/2019 10:41,,-
"The Best Hotels In Crete For Business Travelers, 2020

#Crete, the largest island in #Greece and the fifth-largest… https://t.co/5DMBjXTvgg",disc_greece,11/29/2019 10:40,,-
"Almyrida Resort. #Crete #Greece
A 4* family run resort expands into three different style hotels. Choose between -… https://t.co/kxEKeJ8SbA",365europe,11/29/2019 10:39,,-
"Almyrida Resort. #Crete #Greece
A 4* family run resort expands into three different style hotels. Choose between -… https://t.co/WU7xNFfEu2",hoteltraveln,11/29/2019 10:39,,-
"Almyrida Resort.  #Crete #Greece 
A 4* family run resort expands into three different style hotels.  Choose between… https://t.co/AJFGdYHFtB",disc_greece,11/29/2019 10:38,,-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",oulosP,11/29/2019 10:35,"Sydney, Australia ",-
"Re post - Ammoudaki Beach • Rethymno
Photo Credit @allincrete
#allincrete #Crete #Greece https://t.co/2rIrPnThUV",disc_greece,11/29/2019 10:33,,-
"It's a good week for caffeine &amp; love. 

Photo credit to kerstin__anna

A few days ago at pallas_chania.

#Chania… https://t.co/gHLu4UdSGk",RedD_PR,11/29/2019 10:17,London,"[[[23.9932881, 35.4913505], [24.0649852, 35.4913505], [24.0649852, 35.5373423], [23.9932881, 35.5373423]]]"
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",Xristos69739378,11/29/2019 10:10,,-
RT @Ianwilfred39: Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch up on…,Rosie_Green1988,11/29/2019 10:05,UK,-
"BLACK FRIDAY IS HERE! 🔣🏨

📍 Greece

🔗 https://t.co/rifQHJ6Pjh

#greece #athens #thessaloniki #corfu #mykonos… https://t.co/bP6pcLjBET",Bookgreececom,11/29/2019 8:30,Greece,-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",Yachting_Greece,11/29/2019 8:30,"Attiki, Greece",-
"RT @Spyros_Litsas: Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as long a…",Streitapfel,11/29/2019 8:21,,-
"Turkey's signature of maritime boundaries with #Libya may turn out to be a major diplomatic mistake by Ankara, as l… https://t.co/VcdBGWIAaH",Spyros_Litsas,11/29/2019 8:19,Thessaloniki,-
"Look for the best #BlackFriday #offers for #Villas and #Apartments in #Crete at:
https://t.co/FEj0ouH1RZ https://t.co/88Cdgx9U8K",thehotelgr,11/29/2019 8:07,"Crete, Greece",-
Missing the sunshine on the Greek islands of #Rhodes #Crete #Mykonos #Corfu #Zante #Samos #kos #Parga why not catch… https://t.co/YUjX4GK1sJ,Ianwilfred39,11/29/2019 8:03,Norfolk UK,-
"Looking back at the sunny side, with a Radisson Blu smile.
Get a taste of the sweet life!

📸 @hadarv/IG… https://t.co/K4qu61BVWB",RadBluCrete,11/29/2019 8:01,"Milatos, Crete, Greece",-
"""At its most populated, it is estimated that 100,000 people lived in the surrounding city, including 18,000 in the… https://t.co/WLcSsUc7s8",Savvyproblogger,11/29/2019 7:35,,-
"RT @dwatchnews: #DemocracyWatch #News 29-30 Nov @dwatchnews @dwatchnews_eur #Europe #Mediterranean #Greece
Greek Islands #Aegean #Refugees…",Yachting_Greece,11/29/2019 7:30,"Attiki, Greece",-
"#DemocracyWatch #News 29-30 Nov @dwatchnews @dwatchnews_eur #Europe #Mediterranean #Greece
Greek Islands #Aegean… https://t.co/Vm4pp1SUwo",dwatchnews,11/29/2019 7:29,International,-
"""At its most populated, it is estimated that 100,000 people lived in the surrounding city, including 18,000 in the… https://t.co/0tLD5M9MT6",nextbiteoflife,11/29/2019 7:24,"Seville, Spain",-
RT @lizzie_hubbard2: Morning #fridaymorning 👋 I had to dig deep into the archives to find this #MorningBeautiful view of the entrance to So…,L_Moretti_Foto,11/29/2019 6:33,"Palermo, Sicily",-
Morning #fridaymorning 👋 I had to dig deep into the archives to find this #MorningBeautiful view of the entrance to… https://t.co/pg0b4FCD5N,lizzie_hubbard2,11/29/2019 6:27,Portugal,-
"RT @AboutHeraklion: Lazy Wednesdays? 
Everything is possible, if you find the right spot in #Heraklion #Crete :) 
#travel 
@TRAVELINGGREEK…",TRAVELINGGREEK,11/29/2019 4:55,GLOBAL NOMAD,-
"RT @archaeologyart: The throne room in Knossos Palace, #Crete,#Greece. https://t.co/XqtJDy9HjR",LittleTownJane,11/29/2019 4:49,"Michigan, USA",-
What is the first thing you want to do when you arrive to your room? #Abaton #Abatonisland #luxury #luxuryhotel… https://t.co/Wm5diLPtDM,abatonisland,11/29/2019 4:32,,-
"RT @aboutgreece2: Live now at #Chania, #Crete at old harbour! #travel #vacation #holidays #griechenland #Grecia #aboutgreece #grèce #Greece…",InfoliveGR,11/29/2019 4:24,Ελλάς,-
RT @OscarsWild1: An #earthquake magnitude 6.0 struck near #Crete and there were two others recently in #Albania and Bosnia and she also sho…,JeSuisDog,11/29/2019 1:44,Earth - Qimmik(dog)& Amka(One with a friendly spirit.),-
"RT @dwatchnews_eur: #DemocracyWatch #News 29-30 Nov @dwatchnews @dwatchnews_eur #Europe #Mediterranean #Greece
Greek Islands #Aegean #Refug…",lynn_valepixi,11/29/2019 0:52,"Salem, OR",-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,tkarasik,11/29/2019 0:44,,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,sharon_lynch,11/29/2019 0:04,New York,-
RT @ObservatoryLY: #Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and Gree…,SIUC2010,11/28/2019 23:23,"Libya, Tripoli - Illinois",-
#Egyptian and #Greek FMs talks conclude that the #GNA-Turkish maritime borders demarcation MoU bypassing #Crete and… https://t.co/PrmPPsCX8q,ObservatoryLY,11/28/2019 23:21,Libya,-
RT @martinroper5462: Woodchat Shrike #Birds #Crete https://t.co/aFSYOYkYqm,IanMartlew,11/28/2019 23:17,"Douglas, Isle of Man",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",dawnclark6,11/28/2019 23:13,United States,-
RT @TRAVELINGGREEK: #Crete... you always capture my attention. 💙 #chania #greece https://t.co/gZXX9qY17P,TravelistaStyle,11/28/2019 23:04,THE WORLD,-
RT @Made_By_Mistry: #5 - Crete (thought I lost this landscape I took in Crete and digitally manipulated in photoshop. Wanna print this off…,gemmyred,11/28/2019 23:01,"London, England",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",SolomanKarl,11/28/2019 23:01,,-
RT @ReMaxImpactIL: Check out our #listing in #Crete #IL  #realestate #realtor https://t.co/mGC8KIiGwJ https://t.co/shz9n8qK8b,AdriannaPalin,11/28/2019 22:50,,-
"RT @StMytilineos: “Such an effort shows a complete lack of geographic knowledge, because it obviously ignores something that I think everyo…",Yachting_Greece,11/28/2019 21:45,"Attiki, Greece",-
RT @StMytilineos: #Greece dismissed the announcement as geographically absurd because it ignored the presence of the Greek island of #Crete…,Yachting_Greece,11/28/2019 21:45,"Attiki, Greece",-
"“Such an effort shows a complete lack of geographic knowledge, because it obviously ignores something that I think… https://t.co/ZMJy6FEyo1",StMytilineos,11/28/2019 21:34,Athens,-
#Greece dismissed the announcement as geographically absurd because it ignored the presence of the Greek island of… https://t.co/Hv2Cnyuuob,StMytilineos,11/28/2019 21:34,Athens,-
Winter in #Crete 💙 https://t.co/B63zZPPsuI,donutsdebsdibs,11/28/2019 21:34,"Newcastle Upon Tyne, England",-
"@tzoumio My early childhood work inspired by the Bull’s head rhyton from the palace at #Knossos, c. 1550-1500 B.C.E… https://t.co/IytIZP8qx4",bewildertheatre,11/28/2019 21:34,"London, England",-
"RT @milletworld: #Earthquake takes place at #sea between #islands of #Kythira, #Crete in south of #Peloponnese Peninsula https://t.co/5gqJW…",BilalBudur,11/28/2019 21:28,"Xanthi, Greece",-
RT @OscarsWild1: An #earthquake magnitude 6.0 struck near #Crete and there were two others recently in #Albania and Bosnia and she also sho…,CarolineCreator,11/28/2019 21:26,England,-
RT @martinroper5462: Woodchat Shrike #Birds #Crete https://t.co/aFSYOYkYqm,rawbirds,11/28/2019 20:44,Ireland,-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",GreciaAmbigua,11/28/2019 20:35,A la deriva 💣,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",GreciaAmbigua,11/28/2019 20:35,A la deriva 💣,-
"RT @naftemporiki_en: Latest instance of 'Turkography' finds ally in shaky Tripoli-based #Libya provision govt; erases #Crete, #Dodecanese f…",yovanof,11/28/2019 20:32,"Athens, Greece",-
