username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-09-15 01:42;2;1;"Streetfood in Crete Island Greece #travel #trndnl #streetsfood #streetfood #travelvlog #travelblog #travelescape #travelphotography #travelgirl #traveladdict #greekfood #gourmet #chef #grecia #seafood #fishfood #streetfood #crete https:// youtu.be/pZW2CqxRCq8";;;#travel #trndnl #streetsfood #streetfood #travelvlog #travelblog #travelescape #travelphotography #travelgirl #traveladdict #greekfood #gourmet #chef #grecia #seafood #fishfood #streetfood #crete;"1173004213149937664";https://twitter.com/Frances88991403/status/1173004213149937664
;2019-09-15 00:59;0;0;"Oko mene, divni umovi, sve na margini totalne štete! #greece #travel #summer #sea #athens #greek #ig #nature #photography #love #crete #holiday #santorini #beach #visitgreece #island #sunset #greekislands … https://www. instagram.com/p/B2aFf4aHkwe/ ?igshid=1v5kgf2atwgdx …";;;#greece #travel #summer #sea #athens #greek #ig #nature #photography #love #crete #holiday #santorini #beach #visitgreece #island #sunset #greekislands;"1172993396060897282";https://twitter.com/OmerdicDino/status/1172993396060897282
;2019-09-15 00:24;0;0;"Alla scoperta di #chania ... . . #streetphotography #crete #photoofthenight https://www. instagram.com/p/B2aBZrqooMh/ ?igshid=qii70exwqpvu …";;;#chania #streetphotography #crete #photoofthenight;"1172984392186122241";https://twitter.com/Giuwa84/status/1172984392186122241
;2019-09-15 00:23;0;8;"Auringonlasku iltakävelyn varrelta Kreetalla. #hania #kreeta #chania #crete #greece #sunset pic.twitter.com/yn7LCr80uH";;;#hania #kreeta #chania #crete #greece #sunset;"1172984165907783682";https://twitter.com/marjokat02/status/1172984165907783682
;2019-09-14 23:54;1;0;"“Prateando”. #crete #creta #kreta #verao #summer #sommer #ferias #férias #holiday #urlaub #viagem #travel #reise #semfiltro #nofilter #praia #beach #strand #episkopi em Episkopí, Khania, Greece https://www. instagram.com/p/B2Z9-rNh06I/ ?igshid=n68hwe8bparz …";;;#crete #creta #kreta #verao #summer #sommer #ferias #férias #holiday #urlaub #viagem #travel #reise #semfiltro #nofilter #praia #beach #strand #episkopi;"1172976857014317056";https://twitter.com/MarioHMB/status/1172976857014317056
;2019-09-14 23:23;1;0;"#ForestFires #Wildfires #FireDanger #FireSafety #News Very high or extreme danger in central & N #Portugal ; NW and NE #Spain , central #Italy , coastal mainland #Greece , #Crete & #Cyclades islands, E coast of #Romania , SE #Bulgaria , S #Ukraine and in W, central &SE#Turkey #EFFIS";;;#ForestFires #Wildfires #FireDanger #FireSafety #News #Portugal #Spain #Italy #Greece #Crete #Cyclades #Romania #Bulgaria #Ukraine #Turkey #EFFIS;"1172969063582240768";https://twitter.com/Goatys_News/status/1172969063582240768
;2019-09-14 23:19;1;0;"Good, recent books on ancient history of #Crete , anyone? I looked in the British Museum Library last week but all they had was from the 1950s... #classics #classicsnerd #BookRecommendations #longshot";;;#Crete #classics #classicsnerd #BookRecommendations #longshot;"1172968141242212352";https://twitter.com/Qaoileann/status/1172968141242212352
;2019-09-14 23:18;0;0;"The best things to do in Crete island in Greece #crete #thingstodo #visitgreece #greekislands #top10 #island #vacation #travel #travelgram #thingsiwannaseetrend #travelblogger #traveller http:// athensglance.com/2019/09/14/cre te/ … pic.twitter.com/QA01mVu27n";;;#crete #thingstodo #visitgreece #greekislands #top10 #island #vacation #travel #travelgram #thingsiwannaseetrend #travelblogger #traveller;"1172967875361083393";https://twitter.com/athensglance/status/1172967875361083393
;2019-09-14 23:05;1;1;"Το Κρητικό θυμαρίσιο μέλι στην Θεσσαλονίκη, που τιμά και εκτιμά το καλύτερο. . . . #θεσσαλονίκη #thessaloniki #skg #salonika #deth #ΔΕΘ #cretanhoney #greece #crete #greekhoney #thymehoney #honey pic.twitter.com/q6yVfpLSbM";;;#θεσσαλονίκη #thessaloniki #skg #salonika #deth #ΔΕΘ #cretanhoney #greece #crete #greekhoney #thymehoney #honey;"1172964549412249600";https://twitter.com/Cretanhoney/status/1172964549412249600
;2019-09-14 22:46;0;12;"Last night of our #crete holiday #loveislove pic.twitter.com/b8wBr01Uui";;;#crete #loveislove;"1172959784305405954";https://twitter.com/JoelAKerry1981/status/1172959784305405954
;2019-09-14 22:40;0;2;"“Travel is the only thing you buy that makes you richer.” . @stevenpecile (twitter) . . . #creteisland #crete #cretegreece #crete #chaniacrete #chania #instachania #greece #greece … https://www. instagram.com/p/B2Z1kHnnfQpt nNDAkvEBiR-S8XZ8sIs_cdJ39M0/?igshid=deuyg4g41kwl …";;@stevenpecile;#creteisland #crete #cretegreece #crete #chaniacrete #chania #instachania #greece #greece;"1172958366618083329";https://twitter.com/christinasears/status/1172958366618083329
;2019-09-14 21:57;0;3;"Final lunch in #crete Pork shank the size of a baby's head pic.twitter.com/BRkykWsnSQ";;;#crete;"1172947463994531840";https://twitter.com/JoelAKerry1981/status/1172947463994531840
;2019-09-14 21:56;0;0;"#lentas #dytiko #dyskos #southcreta #crete #cretanview #cretansea #cretansky #perfectplace #perfecttime #perfectview #perfectevening #moon #moonlight #stars #clearatmospher #clearsky #photoofthenight #photoshooting … https://www. instagram.com/p/B2ZwNmMoUZd/ ?igshid=upf5kswa1ga5 …";;;#lentas #dytiko #dyskos #southcreta #crete #cretanview #cretansea #cretansky #perfectplace #perfecttime #perfectview #perfectevening #moon #moonlight #stars #clearatmospher #clearsky #photoofthenight #photoshooting;"1172947277356384256";https://twitter.com/NikosLentasTaxi/status/1172947277356384256
;2019-09-14 21:49;1;0;"Totally too much. I'd feel the same were he ripped. I just don't need to see it while I'm eating. #Crete";;;#Crete;"1172945452339257344";https://twitter.com/odlinz/status/1172945452339257344
;2019-09-14 21:35;0;0;"[LE FIGHT] Il ne vous reste plus qu'un jour en Crète et vous devez choisir entre la plage de Balos ou celle d'Elafonissi (les 2 plus belles plages de l'île). Nous on vous dit laquelle choisir ! http:// ow.ly/odJ350w59nt #crete #plage pic.twitter.com/rM2kAGjmoH";;;#crete #plage;"1172941847750152192";https://twitter.com/voyageinsolites/status/1172941847750152192
;2019-09-14 21:23;0;1;"Went to church #crete pic.twitter.com/lK7LPonz1g";;;#crete;"1172938900056223744";https://twitter.com/JoelAKerry1981/status/1172938900056223744
;2019-09-14 21:22;2;34;"Good numbers of Bee-eaters passing through #Crete over the last few days. pic.twitter.com/8exmKYzq1b";;;#Crete;"1172938674188816391";https://twitter.com/BRStretch/status/1172938674188816391
;2019-09-14 21:14;0;0;"#lentas #dytiko #dyskos #southcreta #crete #cretanview #cretansea #cretansky #perfectplace #perfecttime #perfectview #perfectevening #moon #moonlight #stars #clearatmospher #clearsky #photoofthenight #photoshooting … https://www. instagram.com/p/B2ZrsdqIlPU/ ?igshid=z5714x98oeaa …";;;#lentas #dytiko #dyskos #southcreta #crete #cretanview #cretansea #cretansky #perfectplace #perfecttime #perfectview #perfectevening #moon #moonlight #stars #clearatmospher #clearsky #photoofthenight #photoshooting;"1172936665066852355";https://twitter.com/NikosLentasTaxi/status/1172936665066852355
;2019-09-14 21:14;0;0;"Crete 2019... . . . #crete #greece #stellaislandluxuryresort @Stella Island Luxury Resort & Spa https://www. instagram.com/p/B2ZrqeOHl3-/ ?igshid=1in8y69rm8fgy …";;@Stella;#crete #greece #stellaislandluxuryresort;"1172936589909090305";https://twitter.com/danielrhbrown/status/1172936589909090305
;2019-09-14 21:13;0;0;"#lentas #dytiko #dyskos #southcreta #crete #cretanview #cretansea #cretansky #perfectplace #perfecttime #perfectview #perfectevening #moon #moonlight #stars #clearatmospher #clearsky #photoofthenight #photoshooting … https://www. instagram.com/p/B2Zrh9fI1-n/ ?igshid=fzrbu8hi3bwq …";;;#lentas #dytiko #dyskos #southcreta #crete #cretanview #cretansea #cretansky #perfectplace #perfecttime #perfectview #perfectevening #moon #moonlight #stars #clearatmospher #clearsky #photoofthenight #photoshooting;"1172936304205684737";https://twitter.com/NikosLentasTaxi/status/1172936304205684737
;2019-09-14 21:09;0;0;""The Knossos road climbs from the port between orchards and silver olives." #thekingmustdie #maryrenault #knossos #knossospalace #crete @Κνωσος https://www. instagram.com/p/B2ZrIVqo8X5/ ?igshid=6rr6xra7cmka …";;@Κνωσος;#thekingmustdie #maryrenault #knossos #knossospalace #crete;"1172935429106163712";https://twitter.com/teacass/status/1172935429106163712
;2019-09-14 21:06;0;2;"Trés bon ce café frappé sur l'ile de Santorin en Grèce. #Cafe #Crete #Grece #Santorin #Coffee #Greece pic.twitter.com/TUBMJ0wgcy";;;#Cafe #Crete #Grece #Santorin #Coffee #Greece;"1172934650752393223";https://twitter.com/MisterbeanCafe/status/1172934650752393223
;2019-09-14 20:36;2;10;"Going back to Crete... #Crete #MykonosPalace pic.twitter.com/J6SzI8ZHQC – bei Πειραιάς (Piraeus)";;;#Crete #MykonosPalace;"1172927118973558790";https://twitter.com/SavvasChourdaki/status/1172927118973558790
;2019-09-14 20:12;1;1;"We visited the old Archeological site of the Minoan Palace of Knossos. - My travel blog is comming soon - - - - #igcrete #shotonnikon #igheraklion #iggreece #greece #crete #knossos tuiflybelgium #tuiflybelgium #mytuimoment tuibelgium pic.twitter.com/qFoI9ZVbLw";;;#igcrete #shotonnikon #igheraklion #iggreece #greece #crete #knossos #tuiflybelgium #mytuimoment;"1172921130841182211";https://twitter.com/bryandebergh/status/1172921130841182211
;2019-09-14 20:03;1;2;"Cute Cretan cat #Caturday #cutecat #Crete pic.twitter.com/xi1iG8cL9b";;;#Caturday #cutecat #Crete;"1172918916169027584";https://twitter.com/gutter_bunny/status/1172918916169027584
;2019-09-14 20:00;0;0;"Check out below the top sites in #Crete and rest assured that you'll leave the island with all the basics covered! https:// buff.ly/2Uzx6c8 pic.twitter.com/mpNKZUhTH3";;;#Crete;"1172917935616286720";https://twitter.com/Greekingme/status/1172917935616286720
;2019-09-14 19:45;0;0;"Having a romantic moment. Ice-cream in hand. Feet over the side of the side of the sea wall watching the sun set. In Greece. Perfect #sunset #romantic #icecream #love #greece #crete #sea … https://www. instagram.com/p/B2ZhfTMFybuX l4ZWejt86V--s11azviLMPvWBg0/?igshid=x8wxf7h60jt1 …";;;#sunset #romantic #icecream #love #greece #crete #sea;"1172914219177644032";https://twitter.com/Luke_Crute/status/1172914219177644032
;2019-09-14 19:32;0;0;"#lyttosbeach #crete #kreta #fcköln #urlaub #instagay @Lyttos Beach Hotel in Hersonissos Crete https://www. instagram.com/p/B2ZgCUgIUQI/ ?igshid=17yk9if7i75iw …";;@Lyttos;#lyttosbeach #crete #kreta #fcköln #urlaub #instagay;"1172911023629774849";https://twitter.com/ceuro/status/1172911023629774849
;2019-09-14 19:30;0;1;"Crete Holidays - Places to See on the Island of Crete #travel #chania #crete #greece @VisitGreecegr #heraklion #knossos #rethymno https:// AmateurTraveler.com/crete-holidays/";;@VisitGreecegr;#travel #chania #crete #greece #heraklion #knossos #rethymno;"1172910398573400064";https://twitter.com/chris2x/status/1172910398573400064
;2019-09-14 19:15;1;8;"Sun over the yardarm #crete #mythos pic.twitter.com/xTfpx9Akg3";;;#crete #mythos;"1172906612522201088";https://twitter.com/IanLancaster65/status/1172906612522201088
;2019-09-14 19:08;128;520;"#Archeologie : crâne d'un jeune #athlète #grec d'époque #romaine , avec sa couronne d'or- nécropole héllenistique d' Agios Nikolaos en #Crête . Dans sa bouche une monnaie d'argent pour payer le passage à Charon : tétradachme de la cité de Polyrrhenia, datant du règne de Tibère. pic.twitter.com/xpmdYI7AFr";;;#Archeologie #athlète #grec #romaine #Crête;"1172904987392970753";https://twitter.com/furetus31/status/1172904987392970753
;2019-09-14 18:51;0;0;"Details of GRE/Creta 2.19 THE BLUEST BLUE #creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler … https://www. instagram.com/p/B2ZbYBBAXpf/ ?igshid=1xcr4e0em672b …";;;#creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler;"1172900772037693440";https://twitter.com/marmarango/status/1172900772037693440
;2019-09-14 18:51;0;0;"#pool jump 2019 #douliana #crete #turquoise @Douliana Villas https://www. instagram.com/p/B2ZbUi7gobr/ ?igshid=1052cnvqh1xly …";;@Douliana;#pool #douliana #crete #turquoise;"1172900643511648256";https://twitter.com/M_attyb/status/1172900643511648256
;2019-09-14 18:49;0;0;"Details of GRE/Creta 2.15 OUR RIDE #creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler #balosbeach … https://www. instagram.com/p/B2ZbFx-gfx2/ ?igshid=isq60an2vhk6 …";;;#creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler #balosbeach;"1172900144800391169";https://twitter.com/marmarango/status/1172900144800391169
;2019-09-14 18:45;0;0;"Clips of GRE/Creta 2.1 BALOS! #creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler #balosbeach #balos … https://www. instagram.com/p/B2Zak3EApBl/ ?igshid=whhcmf3ppmzp …";;;#creta #greece #crete #architect #designer #designerlife #tourism #interiordesigner #vacations #colors #photography #cretegreece #traveling #nofilter #lonetraveler #balosbeach #balos;"1172899101714853889";https://twitter.com/marmarango/status/1172899101714853889
;2019-09-14 18:35;0;0;"Two swallows #crete https://www. instagram.com/p/B2ZZju-FiSs/ ?igshid=1hu9qjanhzqpc …";;;#crete;"1172896775511953409";https://twitter.com/sarahjhoskins/status/1172896775511953409
;2019-09-14 18:34;0;0;"http://www. haniotika-nea.gr/kindinos-ekdil osis-pirkagias-ke-tin-kiriaki-stin-kriti/ … Προβλέπεται πολύ υψηλός κίνδυνος πυρκαγιάς (κατηγορία κινδύνου 4) για τους νομούς Χανίων και Ρεθύμνου και υψηλός κίνδυνος πυρκαγιάς (κατηγορία κινδύνου 3) για τους νομούς Ηρακλείου και Ρεθύμνου. #Κρήτη #crete pic.twitter.com/5L7vAlZ0C9";;;#Κρήτη #crete;"1172896354227671041";https://twitter.com/HaniotikaNea/status/1172896354227671041
;2019-09-14 18:29;1;3;"Crete... my fave European place to visit ♡ Good weather. Always. #Crete #greece #sissi #myrtos pic.twitter.com/hU8zltfBEQ";;;#Crete #greece #sissi #myrtos;"1172895273007439873";https://twitter.com/toulou1989/status/1172895273007439873
;2019-09-14 18:29;0;0;"Beautiful Greece #greece #views #crete https://www. instagram.com/p/B2ZYy60FVPK0 vFOa849pvKXTBKA2tMhNEqPelQ0/?igshid=9nsa6dpm0njo …";;;#greece #views #crete;"1172895095961600001";https://twitter.com/Luke_Crute/status/1172895095961600001
;2019-09-14 18:24;0;7;"September equals holiday time New airline @jet2tweets , new destination... #Crete here we come #holidaytime #autumnsun #sunshine #timetochill pic.twitter.com/SvMrcTlU4Y";;@jet2tweets;#Crete #holidaytime #autumnsun #sunshine #timetochill;"1172893992578625537";https://twitter.com/RichMacpherson/status/1172893992578625537
;2019-09-14 18:14;0;0;"Φτάσαμε αισίως και με μια μικρά καθυστέρησή. #Crete";;;#Crete;"1172891455242801152";https://twitter.com/lelejas/status/1172891455242801152
;2019-09-14 18:14;0;0;"Η ενδεκάδα του @OFI_Crete στον αγώνα με τον @FC_Panetolikos _____ Our starting 11 against Panetolikos FC #ofipan #oficrete #oficretefc #ofifc #superleague #superleaguegreece #greece #football #crete #proudsponsor … https://www. instagram.com/p/B2ZXIEXgNb4/ ?igshid=1bqaxoebo08mg …";;@OFI_Crete @FC_Panetolikos;#ofipan #oficrete #oficretefc #ofifc #superleague #superleaguegreece #greece #football #crete #proudsponsor;"1172891424758611975";https://twitter.com/OFI_Crete/status/1172891424758611975
;2019-09-14 18:04;0;2;"Childhood again #crete #greece #holiday #me #swing #menswear #mensweardaily #ootd #mysummer #travel #instatravel #instaphoto #photography #beach #sand #mik #picoftheday #gaborszakacsblog crete https://www. instagram.com/p/B2ZV-THHHnu/ ?igshid=e1doi6ku51h2 …";;;#crete #greece #holiday #me #swing #menswear #mensweardaily #ootd #mysummer #travel #instatravel #instaphoto #photography #beach #sand #mik #picoftheday #gaborszakacsblog;"1172888889872269312";https://twitter.com/gaborszakacs/status/1172888889872269312
;2019-09-14 18:00;1;1;"From the archive: Heraklion City Hall https:// jabriffa.wordpress.com/2017/04/28/her aklion-city-hall/ … #Photography #HDR #Night #Heraklion #Autumn #Architecture #Greece #Crete";;;#Photography #HDR #Night #Heraklion #Autumn #Architecture #Greece #Crete;"1172887839455027200";https://twitter.com/jabriffa/status/1172887839455027200
;2019-09-14 17:46;0;1;"Zanzibar http://www. forestviajes.com info@forestviajes.com @forest_viajes #forestviajes #zanzibar #mauritius #santorini #mykonos #crete #naxos #sicilia #ibiza #menorca #mallorca #benidorm #marbella #galicia #puntacana … https://www. instagram.com/p/B2ZT4ndIM5V/ ?igshid=16xvlaioy8xdr …";;@forestviajes @forest_viajes;#forestviajes #zanzibar #mauritius #santorini #mykonos #crete #naxos #sicilia #ibiza #menorca #mallorca #benidorm #marbella #galicia #puntacana;"1172884304579485698";https://twitter.com/forest_viajes/status/1172884304579485698
;2019-09-14 17:44;0;6;"Endlich #Urlaub , endlich #Entspannung , endlich #Ruhe . Hier ist es aber leider etwas stürmisch. Ich kann/darf wohl erst ab morgen ins #Meer Gut, dass wir 11 Tage hier sein werden #kreta #crete #griechenland #greece pic.twitter.com/aSAM0kKbaM";;;#Urlaub #Entspannung #Ruhe #Meer #kreta #crete #griechenland #greece;"1172883792610189312";https://twitter.com/martin_84/status/1172883792610189312
;2019-09-14 17:42;1;1;"Atelie Olive Press, Agia Marina, Sivas Blue Paintings of Mick Hollingworth 13th - 18th September 2019 Opening Hours: 19:00 - 22:00 #art #exhibition #crete #kreta pic.twitter.com/aFRG5Sl4rL";;;#art #exhibition #crete #kreta;"1172883443098771456";https://twitter.com/Art_By_Mick/status/1172883443098771456
;2019-09-14 17:37;0;1;"Too windy for the boats to go out to Spinalonga today #crete pic.twitter.com/CGLHb1uetc – bei Πλάκα (Plaka)";;;#crete;"1172881974119358464";https://twitter.com/mpad_mark/status/1172881974119358464
;2019-09-14 17:11;0;0;"Late lunch and beach... #holiday #peace #relaxing #family #crete @Makry-Gialos Crete https://www. instagram.com/p/B2ZP5CZFyel/ ?igshid=2cnwz6v9obdd …";;@Makry;#holiday #peace #relaxing #family #crete;"1172875522755502085";https://twitter.com/Joolzlove/status/1172875522755502085
;2019-09-14 17:10;0;1;"Today in 1943: World War II: Nazi forces began a mass extermination campaign against the civilian residents of around 20 villages on the Greek island of Crete, eventually killing more than 500 men. < https:// buff.ly/32M8PSZ > #WWII #Crete pic.twitter.com/Kvi9GoULNr";;;#WWII #Crete;"1172875155439308806";https://twitter.com/kc5fm/status/1172875155439308806
;2019-09-14 17:06;0;6;"#greece #crete #kreta #heraklion dernier moment au bord de la mer à #gouves avant le retour @transaviaFR pic.twitter.com/c9FskXT2s6";;@transaviaFR;#greece #crete #kreta #heraklion #gouves;"1172874205374951425";https://twitter.com/Philippe76Rayez/status/1172874205374951425
;2019-09-14 17:00;0;1;"Beer. Nuts. ifollow. Go! Come on #pnefc #crete pic.twitter.com/DtZtlYDmiG";;;#pnefc #crete;"1172872631462354945";https://twitter.com/Hayter16inch/status/1172872631462354945
;2019-09-14 16:44;0;1;"Τα χρώματα μας για απόψε!____Our colors for tonight! #ofipan #oficrete #oficretefc #ofifc #superleague #superleaguegreece #greece #football #crete https://www. instagram.com/p/B2ZMwh8goUf/ ?igshid=1x5yj380rpp5t …";;;#ofipan #oficrete #oficretefc #ofifc #superleague #superleaguegreece #greece #football #crete;"1172868623456788481";https://twitter.com/OFI_Crete/status/1172868623456788481
;2019-09-14 16:23;0;1;"One of the most beautiful parts of Greece . Chania Crete . #chania #chaniacrete #crete #greece #minotaursontour2019 @Chaniá, Greece https://www. instagram.com/p/B2ZKdCmFOK_/ ?igshid=r3qy8hduxc6c …";;@Chaniá;#chania #chaniacrete #crete #greece #minotaursontour2019;"1172863552564150272";https://twitter.com/PeterFlea/status/1172863552564150272
;2019-09-14 16:20;1;2;"This marvelous Greek villa looks out over breahtaking panoramas of the Mediterranean and is nestled in the hills of Elounda, Crete. DM us or call us on +971 4 240 6211 to learn more. #luxurypropertyrecommends #crete #luxuryvillas https://www. luxuryproperty.com/greece/villa-f or-sale/crete/villa-alexandra/lp0853 …";;;#luxurypropertyrecommends #crete #luxuryvillas;"1172862565845741568";https://twitter.com/LuxuryProperty/status/1172862565845741568
;2019-09-14 16:14;0;1;"Can a family hotel have somewhere an oase of relaxation? Thanks to @elxisspa we created it! ----------------------------------------------------------- #greece #cretegreece #crete #elounda #creteisland #cretelife #instacrete #spaday #welness";;@elxisspa;#greece #cretegreece #crete #elounda #creteisland #cretelife #instacrete #spaday #welness;"1172861256556077057";https://twitter.com/EloundaRes/status/1172861256556077057
;2019-09-14 16:04;0;1;"Someone ran out of energy...! #SquishyFace #Rethymno #dog #tongueout #cute #animal #bigdude #greatdane #painting #Greece #Crete #MyPhotography #AphroditeAnastasiaMenegaki @Old City, Rethymno, Crete https://www. instagram.com/p/B2ZIQYNIfgP/ ?igshid=q7w5ehc2td0v …";;@Old;#SquishyFace #Rethymno #dog #tongueout #cute #animal #bigdude #greatdane #painting #Greece #Crete #MyPhotography #AphroditeAnastasiaMenegaki;"1172858745153605634";https://twitter.com/November7Rose/status/1172858745153605634
;2019-09-14 15:44;0;0;"Definitely ain’t gunna get that here at #crete #shaffer #hunt #truckingjobs there self admired length of haul has now dropped to a whopping 300 - 500 miles per load! Yup and I was hired as a long haul driver!";;;#crete #shaffer #hunt #truckingjobs;"1172853737372737537";https://twitter.com/mycompanystory/status/1172853737372737537
;2019-09-14 15:20;2;5;"The 4th episode of our vacation vlog is now live! https:// youtu.be/Sta01A87GL8 Chasing cats in Spili and climbing down to one of the most amazing spots on the island. Watch it, like it and subscribe! #crete #vlog #YouTube #vacation #traveling pic.twitter.com/EO61bhryd1";;;#crete #vlog #YouTube #vacation #traveling;"1172847679187103749";https://twitter.com/AtomiixTV/status/1172847679187103749
;2019-09-14 14:47;0;0;"Seitan limani means the Devil’s beach I am proud to reach it | Crete. #luoghidipoesia - - #sea #landscape #beach #naturelovers #discovergreece #Grecia #travel_greece #Crete #igers_greece #trip … https://www. instagram.com/p/B2Y_dTAIlUs/ ?igshid=1ommwvpbbyl8x …";;;#luoghidipoesia #sea #landscape #beach #naturelovers #discovergreece #Grecia #travel_greece #Crete #igers_greece #trip;"1172839388973125634";https://twitter.com/MarislandRev/status/1172839388973125634
;2019-09-14 14:35;0;0;"#crete https://www. instagram.com/p/B2Y-FuQlFvx/ ?igshid=yjfk6vocn88l …";;;#crete;"1172836362741014529";https://twitter.com/sarahjhoskins/status/1172836362741014529
;2019-09-14 14:28;0;0;"#crete #leica https:// ift.tt/2AkSsjT pic.twitter.com/DKu3TiqWef";;;#crete #leica;"1172834479209111552";https://twitter.com/marc_lamhofer/status/1172834479209111552
;2019-09-14 14:18;0;0;"#crete https://www. instagram.com/p/B2Y8JrVlbY5/ ?igshid=1uo279j6b9duw …";;;#crete;"1172832100917153794";https://twitter.com/sarahjhoskins/status/1172832100917153794
;2019-09-14 14:17;0;3;"Sur l’Ile aux Lépreux, fermée en 1957... avis à tous les lecteurs de « L’île aux oubliés » #vacances #Crete #GreekLife #holidays pic.twitter.com/wUDuhr5Sq0";;;#vacances #Crete #GreekLife #holidays;"1172831841109315584";https://twitter.com/sim_leo/status/1172831841109315584
;2019-09-14 14:07;0;0;"#crete #leica @Agios Nikolaos Crete https://www. instagram.com/p/B2Y616ho2Sn/ ?igshid=17lm1gkff63aa …";;@Agios;#crete #leica;"1172829233661513728";https://twitter.com/marc_lamhofer/status/1172829233661513728
;2019-09-14 14:07;0;0;"Hurray, it’s another Cretan sunrise #sunrise #sunrise_shotz #sunrisers #sunrise_sunsets #sunriseoftheday #crete #ilovecrete #cretan #cretanplaces #landscapephotography #seascape #seascapes #seascape_lovers @… https://www. instagram.com/p/B2Y60PZJ2Q2/ ?igshid=19avtx45vfgxv …";;@;#sunrise #sunrise_shotz #sunrisers #sunrise_sunsets #sunriseoftheday #crete #ilovecrete #cretan #cretanplaces #landscapephotography #seascape #seascapes #seascape_lovers;"1172829167924199425";https://twitter.com/slinkdot/status/1172829167924199425
;2019-09-14 14:02;1;5;"The Museum of Ancient Eleutherna’s temporary exhibition “Cretan Cities: The Testimony of the Coins” https:// livingincrete-carolina.blogspot.com/2019/09/cretan -cities-testimony-of-coins.html … #crete #rethymnon pic.twitter.com/JXOwBhfjdd";;;#crete #rethymnon;"1172828005217030144";https://twitter.com/livingincrete/status/1172828005217030144
;2019-09-14 14:00;0;3;"Last Minute Offer at Avra Imperial Hotel on Crete! https:// buff.ly/2I38J14 #autum2019 #Crete #holidays #luxury #accommodation #ttot pic.twitter.com/fKPfu2KUm1";;;#autum2019 #Crete #holidays #luxury #accommodation #ttot;"1172827432136691714";https://twitter.com/gtpgr/status/1172827432136691714
;2019-09-14 13:48;0;1;"A wee wander this morning... #hersonissos #crete @Port Hersonissos https://www. instagram.com/p/B2Y4nSiFgLZ/ ?igshid=15wfjkn76b0oj …";;@Port;#hersonissos #crete;"1172824333720391682";https://twitter.com/LeonaGilfillan/status/1172824333720391682
;2019-09-14 13:44;1;8;"It's @chiragshenoy turn With Hes talk: "Server-side Steroids for your Flutter App". DON'T MISS HIS TALK on 27th September 2019 at #FlutterExpGr during the Singularity Festival in #Crete @SingularityWeek Discover more: https:// flutterexp.com/2019/09/11/mee t-our-speakers-chirag-shenoy/ … pic.twitter.com/B7o4iTTDSC";;@chiragshenoy @SingularityWeek;#FlutterExpGr #Crete;"1172823367331786752";https://twitter.com/ExpFlutter/status/1172823367331786752
;2019-09-14 13:39;0;3;"Exploring Malia #Crete pic.twitter.com/3RDdDjXaIl";;;#Crete;"1172822063620460544";https://twitter.com/JoelAKerry1981/status/1172822063620460544
;2019-09-14 13:38;0;0;"Mosque of Sultan Ibrahim A' مسجد -the road to the mosques #nikon #nikond610 #instalike #cretegreece #crete #creta #instagramers #igers #moschea #colour #instacolor #nikonphotography #nikonitalia #nikon_photo … https://www. instagram.com/p/B2Y3fcHo960/ ?igshid=iq1xjivkjmhg …";;;#nikon #nikond610 #instalike #cretegreece #crete #creta #instagramers #igers #moschea #colour #instacolor #nikonphotography #nikonitalia #nikon_photo;"1172821868958691329";https://twitter.com/GabSide84/status/1172821868958691329
;2019-09-14 13:32;0;1;"Warmly welcomed by Meltemi wind Big waves everywhere... #perunabendettavoltachevadoalmare #crete #creta #visitgreece #visitcrete #meltemi #waves https:// ift.tt/2LtQxQs pic.twitter.com/9MStYx3Uth";;;#perunabendettavoltachevadoalmare #crete #creta #visitgreece #visitcrete #meltemi #waves;"1172820430840901632";https://twitter.com/stray_travel/status/1172820430840901632
;2019-09-14 13:19;0;0;". Repost stefanos_paterakis . Rogdia village Crete . Ρογδιά, Ηράκλειο . #rogdia #ρογδιά #creta #kreta #discover_greece #crete #iraklion #magical_greece #colorsofgreece #ilovegreece #discoverheraklion #panorama … https://www. instagram.com/p/B2Y1QRNoMA-/ ?igshid=1e4x8sfanhifh …";;;#rogdia #ρογδιά #creta #kreta #discover_greece #crete #iraklion #magical_greece #colorsofgreece #ilovegreece #discoverheraklion #panorama;"1172817062303084550";https://twitter.com/Agiapelagia/status/1172817062303084550
;2019-09-14 13:16;1;0;"Streetfood in Crete Island Greece #travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #creta #crete #greece #grecia https:// youtu.be/pZW2CqxRCq8";;;#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #creta #crete #greece #grecia;"1172816391512240130";https://twitter.com/Frances88991403/status/1172816391512240130
