Tweets,Username,Created_at,User location,Coordinates
#TBT to #islandhopping at #Santorini via Seajets the largest and fastest fleet in the Aegean the best way to travel between #Crete and the #Cyclades can’t wait to do this again #loveGreece pic.twitter.com/43ZNZrAncV,henrick@gm,9/6/2018 13:51,"London,UK",-
Mountains and sea #crete #greece #mygreeksummer #explore @VisitGreecegr https://www. instagram.com/p/BnYcMWnHK__/ ?utm_source=ig_twitter_share&igshid=q8brk07nrmsv …,henrick@gm,9/6/2018 13:48,"London,UK",-
Love ⁦ @illycaffe ⁩ especially here @migomis #AghiosNikoloas #Crete pic.twitter.com/vreF9Elkj5,henrick@gm,9/6/2018 13:48,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnYbMRkAcc_/ ?utm_source=ig_twitter_share&igshid=dza2ojm6sv6j …,henrick@gm,9/6/2018 13:48,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnYbMRkAcc_/ ?utm_source=ig_twitter_share&igshid=135orahr7476 …,henrick@gm,9/6/2018 13:48,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnYa60qA8ot/ ?utm_source=ig_twitter_share&igshid=5w2c9nbuf3tj …,henrick@gm,9/6/2018 13:47,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnYaYttgEPW/ ?utm_source=ig_twitter_share&igshid=l7p32h3ufn0u …,henrick@gm,9/6/2018 13:47,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnYZrRLg97I/ ?utm_source=ig_twitter_share&igshid=1rsku4zxl91gn …,henrick@gm,9/6/2018 13:47,"London,UK",-
Beautiful seaside town of Chania,henrick@gm,9/6/2018 13:46,"London,UK",-
#crete #greece #anemosresort https://www. instagram.com/p/BnYb8YGgOmJ/ ?utm_source=ig_twitter_share&igshid=je849p1jafyl …,henrick@gm,9/6/2018 13:46,"London,UK",-
have a nice day #greece #crete #hollidays #sunny #day #happy #selfie #with #my #beautifull #love @Iberostar Creta Panorama & Mare https://www. instagram.com/p/BnYboR4hEah/ ?utm_source=ig_twitter_share&igshid=p4ugo8rh8k25 …,henrick@gm,9/6/2018 13:43,"London,UK",-
One of the many quaint and inviting cafes in Chania,henrick@gm,9/6/2018 13:41,"London,UK",-
Tough day @Sisi / #Crete pic.twitter.com/0wM8sFRBGS – bei Ormos Cafe,henrick@gm,9/6/2018 13:38,"London,UK",-
The necropolis at Armeni on #crete kept offering more orchids including some uniform groups of Serapias lingua. @BSBIbotany @ukorchids @DylanEdwards38 @BryanYorke @thenewgalaxy @dunnjons @jml2665 @issybryonyh @smurfett722 pic.twitter.com/w8RrzAA0iR,henrick@gm,9/6/2018 13:19,"London,UK",-
Take a day trip to Margarites village in #Rethymnon and discover the fascinating art of ceramics Who has been to Margarites? #Crete https:// buff.ly/2KqmpH3 pic.twitter.com/kUqD45mSXy,henrick@gm,9/6/2018 13:05,"London,UK",-
#UnitedStates në kërkim të bazave të reja ushtarake në Greqi #Crete #MilitaryBase #MediterraneanSea #USA #NATO http://www. trt.net.tr/shqip/bota/201 8/09/05/shba-ne-kerkim-te-bazave-te-reja-ushtarake-ne-greqi-1043898 …,henrick@gm,9/6/2018 12:29,"London,UK",-
Love you #Crete but what’s the obsession with fur all about? Fur shops everywhere. #AnimalCruelty :( pic.twitter.com/HWtvSTLErq,henrick@gm,9/6/2018 12:27,"London,UK",-
Beachfront sophistication & irresistible exclusivity… Discover contemporary #luxury in #Crete ’s new Nana Princess. From £1,henrick@gm,9/6/2018 12:20,"London,UK",-
Traditional caiques are a way to travel around or a means to discover remote beaches and bays with crystal clear water around Crete. Read more at http:// journeygreece.com/destinations/c rete/ … #journeygreeece #crete #theluxurycollection pic.twitter.com/9aZnumMxJY,henrick@gm,9/6/2018 12:19,"London,UK",-
Feeling well stretched out after a blissful week in #Kissamos #Crete . #yoga #Iyengar pic.twitter.com/2vLYuH6AmD,henrick@gm,9/6/2018 12:18,"London,UK",-
RENTAL CAReS Get 10% offer for booking via Twitter and experience your best summer in Crete with one of our unique cars! joyriderentalcar@gmail.com #greece #crete #chania #rethymno #irakleio #agiosnikolaos #sitia #lasithi #luxuryhotels #luxuryvillas #resorthotels #holidays pic.twitter.com/PjuQ6XWAn9,henrick@gm,9/6/2018 12:10,"London,UK",-
#Makrgialos <3 #Crete #Lasithi #Greece #VilleaVillageResort #quaintvillage #summer #sea #beaches #beautiful https://www. facebook.com/VilleaVillage/ posts/1051579065002106 …,henrick@gm,9/6/2018 12:10,"London,UK",-
We have supplied the #HVAC system for the Euphoria Resort on the #Greek island of #Crete read more here! https:// buff.ly/2Q1z02a pic.twitter.com/2Do2pJFPLf,henrick@gm,9/6/2018 12:09,"London,UK",-
ADMIE Holding announces the Inauguration of the #Crete – #Attica Interconnection project http:// admieholding.gr/inauguration-o f-crete-attica-interconnection-a-project-of-historic-importance/?lang=en … #Greece #energy pic.twitter.com/s3c8bnJpND,henrick@gm,9/6/2018 12:08,"London,UK",-
The lovely old harbour at Rhytomon Crete #HOLIDAYS2018 #greece #Crete pic.twitter.com/3FhIwzegx5,henrick@gm,9/6/2018 11:53,"London,UK",-
The soul that sees beauty may sometimes walk alone. #photography #photooftheday #vacation #vacationmode #myvacation #elafonisi #elafonisibeach #crete … https://www. instagram.com/p/BnYNYZlhYLBa huCigBIPtMmSQrG5BK7t5wgTzI0/?utm_source=ig_twitter_share&igshid=11yga0v6ifvjc …,henrick@gm,9/6/2018 11:41,"London,UK",-
Summer ‘19 Sunshine – PLAN AHEAD! Crete,henrick@gm,9/6/2018 11:34,"London,UK",-
Views from the fortress on Spinalonga • • • #spinalonga #crete #greece #boy #view #europe #allincrete #body #style #guy #man #chest #vlogger #traveler #backpacker #explore #me #travel … https://www. instagram.com/p/BnYMkdJnXco/ ?utm_source=ig_twitter_share&igshid=g9dpn7h7rreb …,henrick@gm,9/6/2018 11:32,"London,UK",-
Up in the mountains today! Definitely a bit cooler up here. Amazing views! #sissi #crete #greece #dadsofinstagram #dadlife @Lasithi Plateau https://www. instagram.com/p/BnYMN8slepE/ ?utm_source=ig_twitter_share&igshid=g4snjiq8m435 …,henrick@gm,9/6/2018 11:29,"London,UK",-
Euphoria SEPTEMBER Spa Offers for guests and locals #euphoriaresort #familyresort #allinclusive #crete #chania #instachania #spa #harmony #spatreatment #spatreatments #spadeals #spaoffers #spaoffer #spatime #harmony #relaxation #relax pic.twitter.com/FFAq8c2Wha,henrick@gm,9/6/2018 11:00,"London,UK",-
Our sea view suite comes with a large veranda that is also equipped with an outside jacuzzi! Let the good times begin! https://www. oscarvillage.com/accommodation/ sea-view-suite-agia-marina-chania … #Oscar #OscarHotel #OscarSuites #OscarVillage #OscarSuitesVillage #HotelCrete #Crete #Chania #travel #seaviewsuite #suite #jacuzzi pic.twitter.com/pGwZFlFOTh,henrick@gm,9/6/2018 10:45,"London,UK",-
Επιμένει… Κρητικά η TUI και το 2019 #crete #Κρήτη #TUI http://www. haniotika-nea.gr/epimeni-kritik a-i-tui-ke-to-2019/ …,henrick@gm,9/6/2018 10:42,"London,UK",-
Beaching around in a summer daze on a unique sandy beach in Milatos ( : @iamnastik ) #radissonblumilatos #radissonblu #milatos #crete #blumoments #beachresort #luxuryresort pic.twitter.com/6WjT5Q9Vd0,henrick@gm,9/6/2018 10:40,"London,UK",-
Aqua Nature #aquacreta #waterpark #flowers #green #chania #rethymno #crete pic.twitter.com/gcK5x6Jeov,henrick@gm,9/6/2018 10:29,"London,UK",-
...and the goat welcome party at the bottom. Enjoying stealing the food from people's bags while they were swimming. #seitanlimania #crete #chania pic.twitter.com/UdND4FcGay,henrick@gm,9/6/2018 10:26,"London,UK",-
Turtle eyeing a red dragonfly in a park in Chania,henrick@gm,9/6/2018 10:01,"London,UK",-
#ShauntheSheep enjoying in safe way warm and strong cretan wind. #LateLammas nauttii turvallisesti lämpimästä ja kovasta kretaalaisesta tuulesta. #Kalyvesbeach #Kalyves #Chania #Crete #Kalivesbeach #Kalives #Kreeta #Hania pic.twitter.com/dYv8VPLZME,henrick@gm,9/6/2018 9:44,"London,UK",-
Δεσμεύσεις ΑΔΜΗΕ για την ολοκλήρωση της διασύνδεσης Κρήτης-Αττικής #crete #ηλεκτρικήδιασύνδεση #Κρήτη #ΑΔΜΗΕ http://www. haniotika-nea.gr/desmefsis-admi e-gia-tin-oloklirosi-tis-diasindesis-kritis-attikis/ …,henrick@gm,9/6/2018 9:39,"London,UK",-
Wearing flip flops on a treacherous hike down to the beach is not a good idea. But totally worth it! #seitanlimania #crete #chania pic.twitter.com/OjF7nuBzOS,henrick@gm,9/6/2018 9:26,"London,UK",-
Puppyyy in Greece • • • #knossos #crete #greece #boy #sunglasses #europe #allincrete #body #style #guy #man #chest #vlogger #traveler #backpacker #explore #me #travel #adventurer … https://www. instagram.com/p/BnX-DSSHFE2/ ?utm_source=ig_twitter_share&igshid=1w3vdmtysxx3t …,henrick@gm,9/6/2018 9:25,"London,UK",-
Absolutely gorgeous #Vai in #Crete https:// twitter.com/VilleaVillage1 /status/1037280601148190720 …,henrick@gm,9/6/2018 9:20,"London,UK",-
2 weeks on Saturday till #holidaying with my other half in #Crete #Greece Back to #Stalis for the 4th time as we love it and miss it!! #bikinibody #diet not happening at all oops hopefully he loves me the way I am #LoveFoodTooMuch #Foodie #FoodBlogger #BlogLife,henrick@gm,9/6/2018 9:13,"London,UK",-
Loneliness #nikon #nikon5300d #Nikond5300 #greece #greece #greecestagram #greece2018 #Greece2018 #greece2018 #crete #creteisland #Crete #heraklion #Heraklion #amateurphotography … https://www. instagram.com/p/BnX8PemFQtE/ ?utm_source=ig_twitter_share&igshid=d7gknf31qeu2 …,henrick@gm,9/6/2018 9:09,"London,UK",-
We are so excited to have the most luxurious #villa in Chania,henrick@gm,9/6/2018 9:04,"London,UK",-
@COSMOTE Best mobile network on Crete! #happyholidays #crete ##islandofdreams,henrick@gm,9/6/2018 8:32,"London,UK",-
The complete guide to the south coast of #Crete #travel https:// mel365.com/two-weeks-in-c rete-planning-a-trip-the-south-coast/ … @livingincrete pic.twitter.com/3O0fGJfRqO,henrick@gm,9/6/2018 4:36,"London,UK",-
ABBA GOLD are back from Crete,henrick@gm,9/6/2018 4:31,"London,UK",-
A8: I would suggest the @portoelounda in #Crete #Greece for a top culinary experience as well as spa,henrick@gm,9/6/2018 3:41,"London,UK",-
#amazing #culture #architecture #crete #greece #tolife #originalfilter #tolife @Chaniá,henrick@gm,9/6/2018 3:29,"London,UK",-
https:// firehorseworld.wordpress.com/2018/09/05/mou ntains-motivation/ … #travel #mountains #climbing #crete #motivation pic.twitter.com/02a9q6ebO2,henrick@gm,9/6/2018 2:19,"London,UK",-
Ancient Olive Tree Chania #OliveTree #Chania #Kolimvari #Crete @Kolimvári,henrick@gm,9/6/2018 2:11,"London,UK",-
Mountains & Motivation https:// firehorseworld.wordpress.com/2018/09/05/mou ntains-motivation/ … via @firehorsemail #travel #mountains #climbing #crete #motivation,henrick@gm,9/6/2018 2:10,"London,UK",-
Day 1 complete #tomathy #holiday #crete #views #beautiful #summerholiday #myboy #georgioupolis https://www. instagram.com/p/BnXJYabgka3/ ?utm_source=ig_twitter_share&igshid=1a2016mjilfdr …,henrick@gm,9/6/2018 1:45,"London,UK",-
Can you see why I was so happy today? #greece #crete #lasithi pic.twitter.com/VinIJAgppv,henrick@gm,9/6/2018 1:30,"London,UK",-
Police Heraklion style. #greece #crete pic.twitter.com/T2z7HKHvtu,henrick@gm,9/6/2018 1:24,"London,UK",-
#red #holidays #crete #cretetravel @Mirabello Beach & Village - AVRA Hotels Collection https://www. instagram.com/p/BnW6vD-AwEO/ ?utm_source=ig_twitter_share&igshid=1tptxuspnr1i9 …,henrick@gm,9/5/2018 23:37,"London,UK",-
Μας περιμένουν άδειες μέρες ραγισμένοι ουρανοί // #throwback #summermovedon #Crete #Rethymno #factory #abandoned #sky #clouds #graffiti #tb #latergram @Réthimnon,henrick@gm,9/5/2018 23:32,"London,UK",-
The #Crete local was trying to park his vehicle when he accidentally unearthed the ancient #MINOAN grave http:// po.st/fsSZxj via @SmithsonianMag,henrick@gm,9/5/2018 23:19,"London,UK",-
#familyholiday #Crete pic.twitter.com/MhPHGjjHJi,henrick@gm,9/5/2018 23:16,"London,UK",-
#hotel #sitiabeach #crete #vacances #holidays #piscine #bronzage https://www. instagram.com/p/BnWxiE4i4WNl 7NtgILBsLmCQAuXG8pv-vTUAvo0/?utm_source=ig_twitter_share&igshid=7u707ck0jew1 …,henrick@gm,9/5/2018 22:16,"London,UK",-
Triopetra Pillar (50cm x 60cm,henrick@gm,9/5/2018 22:06,"London,UK",-
Thanks Crete you have been fun but I miss my bike and my blender so it's time to head home #redeye #nightflight #Crete pic.twitter.com/hjQNd3OJvz,henrick@gm,9/5/2018 22:05,"London,UK",-
See a virtual tour of our listing on 1180 Lakeshore Drive #Crete #NE #realestate http:// tour.circlepix.com/home/RZ9E68 pic.twitter.com/vSWlyUxovc,henrick@gm,9/5/2018 21:45,"London,UK",-
NEW VIDEO IS UP: CHECK IT OUT! Going to Loutro is a nice way to spend a birthday wouldn't you say? #greece #loutro #crete #vlog #youtube https://www. youtube.com/attribution_li nk?a=H8D7I1_sGZw&u=%2Fwatch%3Fv%3Dbq5P4F3BzkQ%26feature%3Dshare …,henrick@gm,9/5/2018 21:16,"London,UK",-
Just found at a taverna in #Crete ,henrick@gm,9/5/2018 21:05,"London,UK",-
Swallowtail and painted lady #Crete @Aptera,henrick@gm,9/5/2018 20:49,"London,UK",-
Emptiness #skantzman #manolisskantzakis #photography #light #kiosk #fujixpro1 #28mm #emotion #emotional #heraklion #crete #greece #black https:// ift.tt/2wM3Sef pic.twitter.com/KUolx0Fb7S,henrick@gm,9/5/2018 20:48,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnV56fMAMEO/ ?utm_source=ig_twitter_share&igshid=1t2ixtemhbusr …,henrick@gm,9/5/2018 20:45,"London,UK",-
*Irgendwer hat mir gesagt: „Dein Rückflug ist auch bereits gebucht“. Und das wird mir gerade schmerzlich bewusst. Die Reisegruppe beginnt mit dem Rückbau der Lebensmittelvorräte im Urlaubsdomizil. *Jay #urlaub #ammeer #kreta #crete,henrick@gm,9/5/2018 20:45,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnV5xwUgTyt/ ?utm_source=ig_twitter_share&igshid=1i8qzrc1v9bc7 …,henrick@gm,9/5/2018 20:45,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnV56fMAMEO/ ?utm_source=ig_twitter_share&igshid=ni5lz2y9k0yd …,henrick@gm,9/5/2018 20:45,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnV6iF1gXAm/ ?utm_source=ig_twitter_share&igshid=3cs6xq0sz4ks …,henrick@gm,9/5/2018 20:45,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnV56fMAMEO/ ?utm_source=ig_twitter_share&igshid=1akvvyrqwcii …,henrick@gm,9/5/2018 20:45,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnV5afpgTQB/ ?utm_source=ig_twitter_share&igshid=xjn966isdg1x …,henrick@gm,9/5/2018 20:45,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnV56fMAMEO/ ?utm_source=ig_twitter_share&igshid=1t7uxxkdmevys …,henrick@gm,9/5/2018 20:45,"London,UK",-
#tomastattoos #daskalogianni3 #agiosnikolaos #crete #customtattoo #tattooed #tattooartist #tattoos #inked #tattooedgirls https://www. facebook.com/tomastattoosgr /videos/2368563206517987/ …,henrick@gm,9/5/2018 20:43,"London,UK",-
Enjoyed the hippie vibes at Mátala and its beach festival very much • • • #matala #crete #greece #boy #girl #europe #allincrete #body #style #guy #man #chest #swimwear #traveler … https://www. instagram.com/p/BnWkNiJHVLY/ ?utm_source=ig_twitter_share&igshid=17pr38zkpc1sv …,henrick@gm,9/5/2018 20:20,"London,UK",-
Greetings from lovely #Crete This is the view from our balcony Wish all my lovelies a beautiful day/afternoon /evening #holidays #Greece #beautifulflowers #dashabenwirunsverdient pic.twitter.com/QeOHfSahM0,henrick@gm,9/5/2018 20:08,"London,UK",-
#mare_coffee_bar_food #sunset #heraklion #crete #greece @Mare Cafe https://www. instagram.com/p/BnWh9Dvng4L/ ?utm_source=ig_twitter_share&igshid=1lnnklh1mzbxr …,henrick@gm,9/5/2018 20:04,"London,UK",-
Time to chill #crete pic.twitter.com/9oBthWOiMR,henrick@gm,9/5/2018 19:41,"London,UK",-
The moment you want to cuddle #crete #greece and kiss it all over! (love this vacation),henrick@gm,9/5/2018 19:38,"London,UK",-
Water water everywhere! #crete #kreta #greece #creteisland #heraklion #malia #visitgreece #greekislands #ig_greece #thisiscrete #reflection #water #tourist #tourism #travelling #traveler … https://www. instagram.com/p/BnWem2tHx49/ ?utm_source=ig_twitter_share&igshid=d6h1is0ut0c8 …,henrick@gm,9/5/2018 19:33,"London,UK",-
our lady of angels _________________________________ #monastery #crete #island #hometown #mysummer #travel #greece ##photooftheday #picoftheday #photography #traveller #traveling #travelgram #traveladdict #wanderlust #greecelover_gr pic.twitter.com/wttxACZtug,henrick@gm,9/5/2018 19:28,"London,UK",-
Sunsets in Sissi are pretty decent. #sunset #sissi #crete #greece #dadsofinstagram #dadlife @Sissi Greece https://www. instagram.com/p/BnWdDPOlakU/ ?utm_source=ig_twitter_share&igshid=1mdi1bhxml2th …,henrick@gm,9/5/2018 19:18,"London,UK",-
Χωρίς τις αισθήσεις του ανασύρθηκε 19χρονος στον Αγ. Νικόλαο #crete http://www. haniotika-nea.gr/choris-tis-est hisis-tou-anasirthike-19chronos-ston-ag-nikolao/ …,henrick@gm,9/5/2018 19:06,"London,UK",-
My little piece of heaven #Crete pic.twitter.com/MqkqThRCxi,henrick@gm,9/5/2018 19:06,"London,UK",-
#Holidayapartments in #Greece on the south coast of #Crete in Sivas for rent! http://www. holiday-homes.info/e321611/,henrick@gm,9/5/2018 19:00,"London,UK",-
Memories of golden summers #Greece #Santorini #Crete pic.twitter.com/BIUPWOR708,henrick@gm,9/5/2018 18:52,"London,UK",-
Holidays in Crete with the mini female version of @JudahWorldChamp #worldchamp #crete pic.twitter.com/c9Z2B2uE6j,henrick@gm,9/5/2018 18:44,"London,UK",-
NCA officers from the Invigor organised immigration crime taskforce have worked with @hellenicpolice and @HCoastGuard to bring down a people smuggling network bringing migrants across the Mediterranean and into Europe via #Crete . Full story: http:// ow.ly/a7I130lHcAv @ukingreece pic.twitter.com/6CmSCLabuh,henrick@gm,9/5/2018 18:40,"London,UK",-
Ζητείται Οδυσσέας.!! #crete #agiosnikolaos #ship @Ágios Nikólaos,henrick@gm,9/5/2018 18:28,"London,UK",-
Just checking out the area around Platanias and Chania on my day off Fresh juice,henrick@gm,9/5/2018 18:20,"London,UK",-
Full day out cruising on the Med today taking the @sauceandbrown further afield #crete #holidays #cruising #family #local #clothing #bmx #sun #sunshine #skeleton #notts … https://www. instagram.com/p/BnWWRsJFzRl/ ?utm_source=ig_twitter_share&igshid=uphhqfsi0i3q …,henrick@gm,9/5/2018 18:18,"London,UK",-
Happy mistress! #vacation #crete #spoiled pic.twitter.com/a0Uhb9mLep,henrick@gm,9/5/2018 18:13,"London,UK",-
The old port in Chania,henrick@gm,9/5/2018 17:52,"London,UK",-
The streets of Chania,henrick@gm,9/5/2018 17:46,"London,UK",-
Another magical holiday in #Crete #Greece pic.twitter.com/N8ICr1ejQp,henrick@gm,9/5/2018 17:44,"London,UK",-
A huge thank you to everyone at the Elounda Bay Palace Hotel in Crete for your amazing hospitality and for making ABBA GOLD’s stay so enjoyable! #abbagold #abba #livemusic #mammamia #crete — feeling grateful at Elounda Bay Palace https://www. facebook.com/46302638039922 5/posts/1914279578607224/ …,henrick@gm,9/5/2018 17:38,"London,UK",-
Enjoying the sun and @SSCav wonderful thriller #th1rt3en only half way through so no spoilers #books #reading #readingonholiday #holidaybook #crete pic.twitter.com/SmiZXXubxB,henrick@gm,9/5/2018 17:33,"London,UK",-
Reposting @polkadotslady: Αυτό. #sea #vitaminesea #clouds #sky #limite #island #crete #ilovecrete #visitgreece #lastday #summer #2K18 #blogger #greekblogger #travelblogger pic.twitter.com/XIg0O1j33g,henrick@gm,9/5/2018 17:21,"London,UK",-
Moisture is the essence of wetness and the wetness is the essence of beauty #zoolander #merman #crete #abaton #holidays pic.twitter.com/BGMVHZuPiV,henrick@gm,9/5/2018 17:14,"London,UK",-
RT @Ismahane_Bessi : She was free in her wildness. She was a wanderess,henrick@gm,9/5/2018 17:11,"London,UK",-
Discover the amazing island #koufonisi opposite #makrisgialos at the south #Crete Enjoy #summer2018 in #Greece ! Book your excursion and cruise now by contacting tours@helleniczeus.gr @Kufonisi,henrick@gm,9/5/2018 16:58,"London,UK",-
My queen #Crete pic.twitter.com/JLb8wFVY5x,henrick@gm,9/5/2018 16:57,"London,UK",-
Loving #Crete pic.twitter.com/3jtjB9adb6,henrick@gm,9/5/2018 16:54,"London,UK",-
A brilliant recollection by one of our founders ... Fodele's treasures,henrick@gm,9/5/2018 16:45,"London,UK",-
Cheers to life and a loving family! . . . . #life #family #reunitedanditfeelssogood #travelgram #travelbible #wanderlust #instagood #instatravel #crete #villaalas https://www. instagram.com/p/BnWLkuVHdcq/ ?utm_source=ig_twitter_share&igshid=y3huqhwkb4nd …,henrick@gm,9/5/2018 16:45,"London,UK",-
Last few hours by the pool. Scorcher today. I’m melting #Crete pic.twitter.com/hynPgp0Gmk – bei Pool Petra Beach Hotel & Apartaments,henrick@gm,9/5/2018 16:44,"London,UK",-
The Fortress “Rocca al Mare” in Heraklion today. #Heraklion #Crete pic.twitter.com/BWKRXjfGY6,henrick@gm,9/5/2018 16:38,"London,UK",-
First full day in Crete was one of the best! • • • #matala #crete #greece #boy #sunglasses #europe #allincrete #body #style #guy #man #chest #vlogger #traveler #backpacker #explore … https://www. instagram.com/p/BnWIyA7HK9Y/ ?utm_source=ig_twitter_share&igshid=kxn36k0phe9k …,henrick@gm,9/5/2018 16:22,"London,UK",-
Boat trip with the little girl. Brilliant day #Crete #holiday @Malia Crete https://www. instagram.com/p/BnWIo9vnTyP/ ?utm_source=ig_twitter_share&igshid=o6s0uom1frht …,henrick@gm,9/5/2018 16:19,"London,UK",-
#histoire #archéologie #Crète #Minoens Rare! Découverte de deux tombes minoennes dans le secteur de Siteia en Crète,henrick@gm,9/5/2018 16:09,"London,UK",-
RENTAL CAReS Get 10% offer for booking via Twitter and experience your best summer in Crete with one of our unique cars! joyriderentalcar@gmail.com #greece #crete #chania #rethymno #irakleio #agiosnikolaos #sitia #lasithi #luxuryhotels #luxuryvillas #resorthotels #holidays pic.twitter.com/8keozwB0kG,henrick@gm,9/5/2018 15:55,"London,UK",-
Top day #Crete pic.twitter.com/NcV6itiYYy,henrick@gm,9/5/2018 15:52,"London,UK",-
Just Ride the wave • • • • Photo jordanfyt • • • • #ride #waves #surf #surfing #surfinglife #surfingincrete #surfcrete #crete #surfer #glassy #cleanwaves #paradise #play #funinthesun … https://www. instagram.com/p/BnWECY3Hpg1/ ?utm_source=ig_twitter_share&igshid=1x4duebkv03xj …,henrick@gm,9/5/2018 15:39,"London,UK",-
Yes I am semi-naked on the #beach at Kalives in #Crete . Just come out of the sea but soon covered up or I would have burnt pic.twitter.com/mtrue6Z3NJ,henrick@gm,9/5/2018 15:37,"London,UK",-
Greek Prime Minister Alexis Tsipras in Crete: https:// greekcitytimes.com/2018/09/05/gre ek-prime-minister-alexis-tsipras-in-crete/ … @tsipras_eu #crete,henrick@gm,9/5/2018 15:20,"London,UK",-
His & Hers #agiosnikolaos happy hump day #WineWednesday #Crete pic.twitter.com/oBbWkLL6bA,henrick@gm,9/5/2018 15:11,"London,UK",-
Everything goes round in Cabana Mare #cabanamarebeachclub #chania #summer2018 #crete — at Cabana Mare Beach Club https://www. facebook.com/CabanaMareBeac hClub/posts/2011759398882427 …,henrick@gm,9/5/2018 15:00,"London,UK",-
Paluu 3 vuoden jälkeen ja tällä kertaa ampiaispesä kätkön edessä oli poissa ja kätkö löytyi #geocaching #geokätköily #skaleta #crete http:// dlvr.it/QjBMSD pic.twitter.com/fosXNvpgog,henrick@gm,9/5/2018 14:48,"London,UK",-
3000 löytöä tuli täyteen näissä maisemissa #geocaching #geokätköily #crete #rethymno http:// dlvr.it/QjBMRc pic.twitter.com/nvTrKwZRHh,henrick@gm,9/5/2018 14:48,"London,UK",-
#lentas #dytiko #dyskos #southcreta #crete #beach #beachtime #beachlife #traveladdict #travelfotografy @Dysko,henrick@gm,9/5/2018 14:43,"London,UK",-
•Man finds ancient Byzantine vase. #byzantine #vase #empire #swordsmanship #byzantium #favrile #flower #flowers #painting #antiquities #visual #history #art #martial #arts #museum #israel #culture #antique #glass #painting #Crete #amphora #Man #ancient https:// youtu.be/q19qtjIgut0,henrick@gm,9/5/2018 14:17,"London,UK",-
DER SOMMER GEHT WEITER! (bei uns bis Ende November) SOMMER GOES ON! (with us until the end of November) #endlesssummer #Crete #AnissaBeachVillage,henrick@gm,9/5/2018 14:15,"London,UK",-
#paysage #vacances #paradis #beautenaturelle #crete https://www. instagram.com/p/BnV4IBJitK2g GG9p6fZyqskQKq7bm7pRhxgGSo0/?utm_source=ig_twitter_share&igshid=1cg9hitoewpjr …,henrick@gm,9/5/2018 13:55,"London,UK",-
Top views to inspire a top month! Thanks to Monia Photography for a wonderful shot! #galaxyhoteliraklio #swimmingpool #heraklion #crete pic.twitter.com/3mdtBhLaKQ,henrick@gm,9/5/2018 13:35,"London,UK",-
#Crete #Kreta #Κρητη pic.twitter.com/77INUCrevv,henrick@gm,9/5/2018 13:29,"London,UK",-
#vaibeach #creta #crete #grecia #greece #pazzesco #bestvacations #bestplace #sky #landscape #wonderful_places #wonderful #summer #beautifuldestinations #webstagram #beach #travel … https://www. instagram.com/p/BnV0xjcF7Zx/ ?utm_source=ig_twitter_share&igshid=1p4ud25k3e8co …,henrick@gm,9/5/2018 13:25,"London,UK",-
When in Crete,henrick@gm,9/5/2018 13:12,"London,UK",-
#pool #greece #crete #summer #vacation #chilling #beautifulday #lunchtime @Rhetymnon,henrick@gm,9/5/2018 13:07,"London,UK",-
#Vai #largest #palmforest #Crete day outing from #VilleaVillage http://www. villeavillage.com #Makrigialos #Crete https://www. greecehighdefinition.com/blog/2018/9/4/ drone-captures-europes-largest-palm-tree-forest-in-vai-crete …,henrick@gm,9/5/2018 13:05,"London,UK",-
Here are some fun activities you can do in #Crete this September! Which one would you pick? #Greece https:// buff.ly/2uzXu92 pic.twitter.com/cEu1erQsr4,henrick@gm,9/5/2018 13:05,"London,UK",-
Discover Greece through the eyes of your favourite authors! Visit Crete and experience an adventure just like 'Zorba the Greek'! https:// goo.gl/Qvztr2 #KeyToursGR #SInce1963 #ZorbaTheGreek #Crete Photo credit: @sonilicious pic.twitter.com/DhPq4KVpb9,henrick@gm,9/5/2018 13:01,"London,UK",-
Head down to the south of Rethymno and enjoy a day swimming on the sandy beach of Plakias! The best way to get there is of course by car! Check out our options here. http://www. europeocars.com/car-rental-cre te/ … #EuropeoCars #EuropeoCarRentals #EuropeoCarHire #Crete #Greece #Plakias #Beach #sea #sand pic.twitter.com/Tb2R9xUx94,henrick@gm,9/5/2018 13:00,"London,UK",-
