Tweets,Username,Created_at,User location,Coordinates
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",sumie_ram,11/27/2019 14:43,Japan,-
#Greece #lunch #tavernas #food #Crete http://www. villeavillage.com,henrick@gm,9/14/2018 7:27,"London,UK",-
#Crete #Greece #Snapshots #Photography #May 2018 https://www. instagram.com/p/BnnvsGrAQWR/ ?utm_source=ig_twitter_share&igshid=16i9onnr97c2b …,henrick@gm,9/12/2018 13:21,"London,UK",-
Trip to Crete was incredible. Had a fantastic vacation. I was all in for coming back until I got to Heraklion airport. Hands down the most disorganized & overcrowded I've ever been to. #crete #greece #HERairport #HER – bei Heraklion International Airport - Nikos Kazantzakis (HER) Διεθνής Αερολιμένας Ηρακλείου - Νίκος Καζαντζάκης,henrick@gm,9/11/2018 10:46,"London,UK",-
Trip to Crete was incredible. Had a fantastic vacation. I was all in for coming back until I got to Heraklion airport. Hands down the most disorganized & overcrowded I've ever been to. #crete #greece #HERairport #HER – bei Heraklion International Airport - Nikos Kazantzakis (HER) Διεθνής Αερολιμένας Ηρακλείου - Νίκος Καζαντζάκης,henrick@gm,9/11/2018 10:46,"London,UK",-
Trip to Crete was incredible. Had a fantastic vacation. I was all in for coming back until I got to Heraklion airport. Hands down the most disorganized & overcrowded I've ever been to. #crete #greece #HERairport #HER – bei Heraklion International Airport - Nikos Kazantzakis (HER) Διεθνής Αερολιμένας Ηρακλείου - Νίκος Καζαντζάκης,henrick@gm,9/11/2018 10:46,"London,UK",-
Delightful holiday stay here in sunny Crete @abatonisland A beautiful hotel and room with outstanding views across the ocean. Having a very peaceful and relaxing break. This five star resort just oozes quality and luxury #abaton #crete #relax,henrick@gm,9/11/2018 10:29,"London,UK",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",crisistiocix,11/28/2019 4:03,"Fasano, Puglia",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",crisistiocix,11/28/2019 4:03,"Fasano, Puglia",-
RT @AdaSC2: #Crete is an amazing place for holidays 😊 https://t.co/L4JvUppKsl,Sepeye,11/28/2019 3:25,"Bay Area, CA. USA",-
,,,,
"How we modify @Tesla Cybertruck in the Island of Crete in Greece.🇬🇷😂😂😂
@elonmusk
#Crete #Greece
#Cybertruck https://t.co/51Ixxq0NfI",pauloskriaras,11/27/2019 21:17,,-
RT @sfakia_crete: First snow of the coming winter in the White Mountains #Sfakia #Crete at Mt. Pachnes https://t.co/AAOWAmLhSa https://t.co…,atbenjaminart,11/27/2019 20:18,England,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",EastMedMonitor,11/27/2019 20:09,EastMed/Global,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",Artem1os,11/27/2019 20:07,Cyprus,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",titromero,11/27/2019 19:36,Cyprus,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",Smile38445784,11/27/2019 19:27, (VOLOS)GREECE,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",5weet_alpenfee,11/27/2019 18:58,✨Mond ✨,-
"Gold Hours 😍 #Crête 😎
#sunset #sunsetlover #sunset_pics #sky #sun #instalike #instamoment #instamood #picoftheday… https://t.co/SCVnoPj5lc",latribudechacha,11/27/2019 18:26,France,"[[[-0.104501, 51.518605], [-0.015834, 51.518605], [-0.015834, 51.5766844], [-0.104501, 51.5766844]]]"
"Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via… https://t.co/bxv433v02H",SunnyHolidays4u,11/27/2019 17:30,Everywhere,-
Discover a new concept of luxury care-free living thesyntopia #luxury #travel #hotel #crete #rethymnon https://t.co/jOq7SPPD5O,PRMEDIACO,11/27/2019 16:26,,-
Tell me the name of the best restaurant in #Crete #Greece .,henrick@gm,9/12/2018 0:29,"London,UK",
Street Food in Creta Greece #travel #trndnl #streetfood #seaside #seafood #crete #creta #greece #grecia #summer #Food #FOODIE https:// plus.google.com/+FrancescoRicc iardiTravel/posts/dAZJUcuQi4h?_utm_source=1-2-2 …,henrick@gm,9/12/2018 0:26,"London,UK",
#chrissi #goldenbeach #summer #holiday #crete pic.twitter.com/mw2XT6ucdf,henrick@gm,9/12/2018 0:03,"London,UK",
#chrissi #goldenbeach #summer #holiday #crete pic.twitter.com/dgBA2ej3JO,henrick@gm,9/12/2018 0:02,"London,UK",
#chrissi #goldenbeach #summer #holiday #crete pic.twitter.com/rhfPEf9XuB,henrick@gm,9/12/2018 0:01,"London,UK",
Sometimes words can't describe the landscape... sunset in Chania Venetian harbor!! #chania #crete #greece #sunset #Wonderful #evening #venetianharbor #oldharbor #oldtown #instashoot … https://www. instagram.com/p/BnmaI9pnrqP/ ?utm_source=ig_twitter_share&igshid=10u1l06o5h41u …,henrick@gm,9/12/2018 0:00,"London,UK",
Tourism is doing just great on #Crete right now,henrick@gm,9/11/2018 22:00,"London,UK",
Have you been on #GourniaCamping ? tag this beach on http:// beachmap.info app #beachphotography #travel #Crete #Greece #holidays #travelblogging #travelblogger #Κρήτη #beach #MobileApp https:// beachmap.info/ords/f?p=247:8 :::::P8_ID,henrick@gm,9/11/2018 22:00,"London,UK",
Magyar-Görög meccs egy görög étteremben. brávo! #hungre #rethimno #rethymno #manolisplace #manolis #therichlifeofdonvirus #pimpmysummer #pimpmyholiday #donvirusontour #crete #greece … https://www. instagram.com/p/BnmLw5CjdcD/ ?utm_source=ig_twitter_share&igshid=exfgjpx39hvd …,henrick@gm,9/11/2018 21:54,"London,UK",
You should visit #Crete - the vineyards around Knossos are little gems. #Stilianou #winery #Heraklion #Cretan #wine #dessertwine #GR #ancientgreece pic.twitter.com/VxV6DfWb8v,henrick@gm,9/11/2018 21:46,"London,UK",
Explore Crete and discover its beauty. #photography #sony #travelphotography #discovertheworld #travel #crete #greece #summer #island #greek #old #town @Réthimnon,henrick@gm,9/11/2018 20:38,"London,UK",
Sunset view #beachbar #sunset #cretesunset #mountins #sea #views #palmtree #sand #greece #crete #moon #nofilter #beautiful @Aiolos Beach Bar https://www. instagram.com/p/Bnl_wVanVr3/ ?utm_source=ig_twitter_share&igshid=n7b5xor3h9c4 …,henrick@gm,9/11/2018 20:11,"London,UK",
So happy that I live here. #Crete pic.twitter.com/rfopUyOx85,henrick@gm,9/11/2018 19:36,"London,UK",
R E L A X #Kíssamos #Crete #Greece @Delfini Hotel Apartments https://www. instagram.com/p/Bnl5yR1npPh/ ?utm_source=ig_twitter_share&igshid=13hsqdh84v9yb …,henrick@gm,9/11/2018 19:18,"London,UK",
September is still a very warm month. Make the best of your holiday and visit some of the secluded beaches in #Crete https:// buff.ly/2KoN8mb pic.twitter.com/xtpQ2Z0foa,henrick@gm,9/11/2018 13:05,"London,UK",
Balos Beach of Crete has been revered as one of the best-secluded beaches in Greece and is often compared to the Ca… https://t.co/NXWqpLgL0q,granexperiences,11/26/2019 5:01,,
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog… https://t.co/D6iJP7F309",Frances88991403,11/24/2019 16:36,"Napoli, Campania",
"👤#KrisDM (krisbst08)
・・・
Thinking of you...❤️
•
•
•
•
•
Location: The Syntopia Hotel, Crete 🇬🇷 •
•
•
•
•… https://t.co/kIcVgPgZse",HoaxHot,11/21/2019 22:44,Philippines,
"Spent an incredible day with friends at Bay Beach Amusement Park 
These are views from the new 10-story Ferris Whee… https://t.co/F0tdr2QCnQ",EbelingArtPhoto,8/20/2019 3:45,"Wisconsin, USA",
Heading off to #Crete #Corfu #Paxos #Rhodes #Parga why not read what's happening on Holkamos Secrets #Greece https://www. amazon.co.uk/Secrets-Left-G reece-Ian-Wilfred-ebook/dp/B079YSRRKV/ref=la_B06XWC2FDM_1_1?s=books&ie=UTF8&qid=1536703047&sr=1-1 … pic.twitter.com/aAo5kRidUS,henrick@gm,9/12/2018 1:00,"London,UK",
Tell me the name of the best restaurant in #Crete #Greece .,henrick@gm,9/12/2018 0:29,"London,UK",
Street Food in Creta Greece #travel #trndnl #streetfood #seaside #seafood #crete #creta #greece #grecia #summer #Food #FOODIE https:// plus.google.com/+FrancescoRicc iardiTravel/posts/dAZJUcuQi4h?_utm_source=1-2-2 …,henrick@gm,9/12/2018 0:26,"London,UK",-
#chrissi #goldenbeach #summer #holiday #crete pic.twitter.com/dgBA2ej3JO,henrick@gm,9/12/2018 0:02,"London,UK",-
#chrissi #goldenbeach #summer #holiday #crete pic.twitter.com/rhfPEf9XuB,henrick@gm,9/12/2018 0:01,"London,UK",-
Sometimes words can't describe the landscape... sunset in Chania Venetian harbor!! #chania #crete #greece #sunset #Wonderful #evening #venetianharbor #oldharbor #oldtown #instashoot … https://www. instagram.com/p/BnmaI9pnrqP/ ?utm_source=ig_twitter_share&igshid=10u1l06o5h41u …,henrick@gm,9/12/2018 0:00,"London,UK",-
Tourism is doing just great on #Crete right now,henrick@gm,9/11/2018 22:00,"London,UK",-
Have you been on #GourniaCamping ? tag this beach on http:// beachmap.info app #beachphotography #travel #Crete #Greece #holidays #travelblogging #travelblogger #Κρήτη #beach #MobileApp https:// beachmap.info/ords/f?p=247:8 :::::P8_ID,henrick@gm,9/11/2018 22:00,"London,UK",-
Magyar-Görög meccs egy görög étteremben. brávo! #hungre #rethimno #rethymno #manolisplace #manolis #therichlifeofdonvirus #pimpmysummer #pimpmyholiday #donvirusontour #crete #greece … https://www. instagram.com/p/BnmLw5CjdcD/ ?utm_source=ig_twitter_share&igshid=exfgjpx39hvd …,henrick@gm,9/11/2018 21:54,"London,UK",-
You should visit #Crete - the vineyards around Knossos are little gems. #Stilianou #winery #Heraklion #Cretan #wine #dessertwine #GR #ancientgreece pic.twitter.com/VxV6DfWb8v,henrick@gm,9/11/2018 21:46,"London,UK",-
Explore Crete and discover its beauty. #photography #sony #travelphotography #discovertheworld #travel #crete #greece #summer #island #greek #old #town @Réthimnon,henrick@gm,9/11/2018 20:38,"London,UK",-
Sunset view #beachbar #sunset #cretesunset #mountins #sea #views #palmtree #sand #greece #crete #moon #nofilter #beautiful @Aiolos Beach Bar https://www. instagram.com/p/Bnl_wVanVr3/ ?utm_source=ig_twitter_share&igshid=n7b5xor3h9c4 …,henrick@gm,9/11/2018 20:11,"London,UK",-
So happy that I live here. #Crete pic.twitter.com/rfopUyOx85,henrick@gm,9/11/2018 19:36,"London,UK",-
R E L A X #Kíssamos #Crete #Greece @Delfini Hotel Apartments https://www. instagram.com/p/Bnl5yR1npPh/ ?utm_source=ig_twitter_share&igshid=13hsqdh84v9yb …,henrick@gm,9/11/2018 19:18,"London,UK",-
September is still a very warm month. Make the best of your holiday and visit some of the secluded beaches in #Crete https:// buff.ly/2KoN8mb pic.twitter.com/xtpQ2Z0foa,henrick@gm,9/11/2018 13:05,"London,UK",-
Trip to Crete was incredible. Had a fantastic vacation. I was all in for coming back until I got to Heraklion airport. Hands down the most disorganized & overcrowded I've ever been to. #crete #greece #HERairport #HER – bei Heraklion International Airport - Nikos Kazantzakis (HER) Διεθνής Αερολιμένας Ηρακλείου - Νίκος Καζαντζάκης,henrick@gm,9/11/2018 10:46,"London,UK",-
Trip to Crete was incredible. Had a fantastic vacation. I was all in for coming back until I got to Heraklion airport. Hands down the most disorganized & overcrowded I've ever been to. #crete #greece #HERairport #HER – bei Heraklion International Airport - Nikos Kazantzakis (HER) Διεθνής Αερολιμένας Ηρακλείου - Νίκος Καζαντζάκης,henrick@gm,9/11/2018 10:46,"London,UK",-
Trip to Crete was incredible. Had a fantastic vacation. I was all in for coming back until I got to Heraklion airport. Hands down the most disorganized & overcrowded I've ever been to. #crete #greece #HERairport #HER – bei Heraklion International Airport - Nikos Kazantzakis (HER) Διεθνής Αερολιμένας Ηρακλείου - Νίκος Καζαντζάκης,henrick@gm,9/11/2018 10:46,"London,UK",-
Delightful holiday stay here in sunny Crete @abatonisland A beautiful hotel and room with outstanding views across the ocean. Having a very peaceful and relaxing break. This five star resort just oozes quality and luxury #abaton #crete #relax,henrick@gm,9/11/2018 10:29,"London,UK",-
RT @CGtnRussi: @NASA @MarsCuriosity Good morning!!! How are you doing? Gimme reports from  #Crete #earthquake #EarthquakeAlbania,Yachting_Greece,11/27/2019 15:15,"Attiki, Greece",-
An early bird this morning #Sunrise #Crete pic.twitter.com/vIjeDYsYPa,henrick@gm,9/12/2018 7:05,"London,UK",-
,,,,-
